Script	Run	Model	Distance	Surprisal	MI	Memory	UnigramCE	Type
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	5	1.2955764284170688	0.0	3.198275008607464	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	6	1.2955764284170688	0	3.198275008607464	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	7	1.2955764284170688	0	3.198275008607464	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	8	1.2955764284170688	0	3.198275008607464	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	9	1.2955764284170688	0	3.198275008607464	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	10	1.2955764284170688	0	3.198275008607464	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	11	1.2955764284170688	0	3.198275008607464	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	0	3.53990565512539	1.614392660787469	0	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	1	1.925512994337921	0.30447854344048664	1.614392660787469	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	2	1.6210344508974344	0.21790787902221087	2.2233497476684425	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	3	1.4031265718752235	0.08343003197225984	2.877073384735075	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	4	1.3196965399029637	0.005403429203779897	3.2107935126241145	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	5	1.3142931106991838	0.0	3.237810658643014	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	6	1.3142931106991838	0	3.237810658643014	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	7	1.3142931106991838	0	3.237810658643014	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	8	1.3142931106991838	0	3.237810658643014	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	9	1.3142931106991838	0	3.237810658643014	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	10	1.3142931106991838	0	3.237810658643014	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4636198	RANDOM	11	1.3142931106991838	0	3.237810658643014	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4769604	RANDOM	0	3.53990565512539	1.6374275097894977	0	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4769604	RANDOM	1	1.9024781453358923	0.347809299684664	1.6374275097894977	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4769604	RANDOM	2	1.5546688456512283	0.19201630829174787	2.3330461091588255	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4769604	RANDOM	3	1.3626525373594804	0.0715269171325652	2.909095034034069	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4769604	RANDOM	4	1.2911256202269152	0.0	3.19520270256433	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4769604	RANDOM	5	1.2911256202269152	0.0	3.19520270256433	3.53990565512539	RANDOM
