Language	Estimator	Model	Distance	Surprisal	Script	Part	It	SumIt	SumTIt
Finnish	Heldout	AND	5	-11.438367393755216	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.18680997009770373	0.3976489828653875	2.1125148818224986
Finnish	Heldout	AND	0	-9.97372464965324	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-3.984866714142795	0	0
Finnish	Heldout	AND	1	-5.988857935510445	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.5440744373078825	-3.984866714142795	-3.984866714142795
Finnish	Heldout	AND	2	-5.444783498202563	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.2693704593524098	-4.528941151450677	-5.07301558875856
Finnish	Heldout	AND	3	-5.175413038850153	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.1603886156242007	-4.798311610803087	-5.881126966815789
Finnish	Heldout	AND	4	-5.015024423225952	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.10361321668903312	-4.958700226427288	-6.522681429312592
Finnish	Heldout	AND	5	-4.911411206536919	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.07000323962227206	-5.062313443116321	-7.040747512757758
Finnish	Heldout	AND	0	-9.755528925094874	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-0.31366288538164255	0	0
Finnish	Heldout	AND	1	-9.441866039713231	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-0.020875041014029705	-0.31366288538164255	-0.31366288538164255
Finnish	Heldout	AND	2	-9.420990998699201	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.010642763755816631	-0.33453792639567226	-0.35541296740970196
Finnish	Heldout	AND	3	-9.431633762455018	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.021264118372453567	-0.3238951626398556	-0.32348467614225207
Finnish	Heldout	AND	4	-9.452897880827472	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.026496537507398443	-0.30263104426740206	-0.2384282026524378
Finnish	Heldout	AND	5	-9.47939441833487	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.02947553136296399	-0.2761345067600036	-0.10594551511544559
Finnish	Heldout	AND	0	-9.781203898276253	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.2985279927593254	0	0
Finnish	Heldout	AND	1	-9.482675905516928	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.04155947195813958	-0.2985279927593254	-0.2985279927593254
Finnish	Heldout	AND	2	-9.441116433558788	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.012320907054379049	-0.340087464717465	-0.38164693667560456
Finnish	Heldout	AND	3	-9.428795526504409	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.0005404377581790243	-0.35240837177184403	-0.4186096578387417
Finnish	Heldout	AND	4	-9.42825508874623	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.005635850746150695	-0.35294880953002306	-0.4207714088714578
Finnish	Heldout	AND	5	-9.43389093949238	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.009304578029137645	-0.34731295878387236	-0.39259215514070434
Finnish	Heldout	GROUND	0	-4.66298476310664	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.12058277484655733	0	0
Finnish	Heldout	GROUND	1	-4.542401988260083	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.008064894248097865	-0.12058277484655733	-0.12058277484655733
Finnish	Heldout	GROUND	2	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	GROUND	3	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	GROUND	4	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	GROUND	5	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	GROUND	0	-11.235708402558158	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	-0.16343958245071022	0	0
Finnish	Heldout	GROUND	1	-11.072268820107448	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16343958245071022	-0.16343958245071022
Finnish	Heldout	GROUND	2	-11.072268820107448	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16343958245071022	-0.16343958245071022
Finnish	Heldout	GROUND	3	-11.072268820107448	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16343958245071022	-0.16343958245071022
Finnish	Heldout	GROUND	4	-11.072268820107448	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16343958245071022	-0.16343958245071022
Finnish	Heldout	GROUND	5	-11.072268820107448	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16343958245071022	-0.16343958245071022
Finnish	Heldout	GROUND	0	-11.040718410889829	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.0440914194501314	0	0
Finnish	Heldout	GROUND	1	-11.08480983033996	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.15513452139952832	0.0440914194501314	0.0440914194501314
Finnish	Heldout	GROUND	2	-11.239944351739489	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.16204388546117698	0.19922594084965972	0.35436046224918805
Finnish	Heldout	GROUND	3	-11.401988237200666	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.16440122627161813	0.3612698263108367	0.840492118632719
Finnish	Heldout	GROUND	4	-11.566389463472284	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.16540878323975505	0.5256710525824548	1.4980970237191915
Finnish	Heldout	GROUND	5	-11.731798246712039	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.1658785497885571	0.6910798358222099	2.3251409399179668
Finnish	Heldout	GROUND	0	-9.97372464965324	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-3.980513072326511	0	0
Finnish	Heldout	GROUND	1	-5.993211577326729	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.40125257725007213	-3.980513072326511	-3.980513072326511
Finnish	Heldout	GROUND	2	-5.591959000076657	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.15381997614673093	-4.381765649576583	-4.7830182268266555
Finnish	Heldout	GROUND	3	-5.438139023929926	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.06927174286865245	-4.535585625723314	-5.244478155266848
Finnish	Heldout	GROUND	4	-5.368867281061274	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.033115842290511566	-4.604857368591967	-5.521565126741458
Finnish	Heldout	GROUND	5	-5.335751438770762	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.016254593122273064	-4.637973210882478	-5.687144338194016
Finnish	Heldout	GROUND	0	-9.755528925094874	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-1.945099440347981	0	0
Finnish	Heldout	GROUND	1	-7.8104294847468925	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-0.014756475976729355	-1.945099440347981	-1.945099440347981
Finnish	Heldout	GROUND	2	-7.795673008770163	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.11261245327429936	-1.9598559163247105	-1.9746123923014398
Finnish	Heldout	GROUND	3	-7.9082854620444625	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.1563629593862217	-1.847243463050411	-1.6367750324785417
Finnish	Heldout	GROUND	4	-8.064648421430684	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.17523013906364326	-1.6908805036641894	-1.011323194933655
Finnish	Heldout	GROUND	5	-8.239878560494327	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.184143270549054	-1.5156503646005461	-0.13517249961543865
Finnish	Heldout	GROUND	0	-9.781203898276253	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-2.196392515981329	0	0
Finnish	Heldout	GROUND	1	-7.584811382294924	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.07103651525303167	-2.196392515981329	-2.196392515981329
Finnish	Heldout	GROUND	2	-7.513774867041892	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.06698248457799405	-2.267429031234361	-2.3384655464873925
Finnish	Heldout	GROUND	3	-7.580757351619886	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.11408848739852484	-2.2004465466563667	-2.1375180927534103
Finnish	Heldout	GROUND	4	-7.694845839018411	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.13422462118795586	-2.086358059257842	-1.681164143159311
Finnish	Heldout	GROUND	5	-7.829070460206367	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.14361344673443632	-1.952133438069886	-1.0100410372195316
Finnish	Heldout	NAD	0	-4.66298476310664	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.12058277484655733	0	0
Finnish	Heldout	NAD	1	-4.542401988260083	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.004032447124048488	-0.12058277484655733	-0.12058277484655733
Finnish	Heldout	NAD	2	-4.538369541136034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.12461522197060582	-0.1286476690946543
Finnish	Heldout	NAD	3	-4.538369541136034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.12461522197060582	-0.1286476690946543
Finnish	Heldout	NAD	4	-4.538369541136034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.12461522197060582	-0.1286476690946543
Finnish	Heldout	NAD	5	-4.538369541136034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.12461522197060582	-0.1286476690946543
Finnish	Heldout	NAD	0	-11.235708402558158	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	-0.06196968840851369	0	0
Finnish	Heldout	NAD	1	-11.173738714149644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.06196968840851369	-0.06196968840851369
Finnish	Heldout	NAD	2	-11.173738714149644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.06196968840851369	-0.06196968840851369
Finnish	Heldout	NAD	3	-11.173738714149644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.06196968840851369	-0.06196968840851369
Finnish	Heldout	NAD	4	-11.173738714149644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.06196968840851369	-0.06196968840851369
Finnish	Heldout	NAD	5	-11.173738714149644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.06196968840851369	-0.06196968840851369
Finnish	Heldout	NAD	0	-11.040718410889829	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	-0.18072845985294883	0	0
Finnish	Heldout	NAD	1	-10.85998995103688	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.1421400673649167	-0.18072845985294883	-0.18072845985294883
Finnish	Heldout	NAD	2	-11.002130018401797	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.1696209310233492	-0.03858839248803214	0.10355167487688455
Finnish	Heldout	NAD	3	-11.171750949425146	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.18038836660226565	0.13103253853531704	0.6124144679469321
Finnish	Heldout	NAD	4	-11.352139316027412	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.18588964579939926	0.3114209051375827	1.3339679343559947
Finnish	Heldout	NAD	5	-11.53802896182681	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.18906569068046686	0.49731055093698195	2.263416163352991
Finnish	Heldout	NAD	0	-9.97372464965324	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-3.984130921235293	0	0
Finnish	Heldout	NAD	1	-5.9895937284179475	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.5212810914254105	-3.984130921235293	-3.984130921235293
Finnish	Heldout	NAD	2	-5.468312636992537	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.24936745615326217	-4.505412012660703	-5.026693104086114
Finnish	Heldout	NAD	3	-5.218945180839275	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.1431189386324112	-4.7547794688139655	-5.7747954725459
Finnish	Heldout	NAD	4	-5.075826242206864	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.08889436739596945	-4.897898407446377	-6.347271227075545
Finnish	Heldout	NAD	5	-4.986931874810894	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.05760701743833341	-4.986792774842346	-6.791743064055392
Finnish	Heldout	NAD	0	-9.755528925094874	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-0.350273949535282	0	0
Finnish	Heldout	NAD	1	-9.405254975559592	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-0.01621920019433354	-0.350273949535282	-0.350273949535282
Finnish	Heldout	NAD	2	-9.389035775365258	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.01863449724255517	-0.36649314972961555	-0.3827123499239491
Finnish	Heldout	NAD	3	-9.407670272607813	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.03043332747884797	-0.3478586524870604	-0.3268088581962836
Finnish	Heldout	NAD	4	-9.438103600086661	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.03617642676767474	-0.3174253250082124	-0.2050755482808917
Finnish	Heldout	NAD	5	-9.474280026854336	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.03938343097773611	-0.28124889824053767	-0.02419341444251799
Finnish	Heldout	NAD	0	-9.781203898276253	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-2.777128570120585	0	0
Finnish	Heldout	NAD	1	-7.004075328155668	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.2486593177474381	-2.777128570120585	-2.777128570120585
Finnish	Heldout	NAD	2	-6.75541601040823	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.06647125548919153	-3.025787887868023	-3.274447205615461
Finnish	Heldout	NAD	3	-6.688944754919039	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.004590435150538141	-3.0922591433572144	-3.4738609720830356
Finnish	Heldout	NAD	4	-6.693535190069577	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.040831325115309625	-3.0876687082066763	-3.455499231480883
Finnish	Heldout	NAD	5	-6.734366515184886	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.061734376040557315	-3.0468373830913666	-3.251342605904335
Finnish	Heldout	NDA	0	-4.66298476310664	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.12058277484655733	0	0
Finnish	Heldout	NDA	1	-4.542401988260083	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.008064894248097865	-0.12058277484655733	-0.12058277484655733
Finnish	Heldout	NDA	2	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	NDA	3	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	NDA	4	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	NDA	5	-4.534337094011985	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	0.0	-0.1286476690946552	-0.13671256334275306
Finnish	Heldout	NDA	0	-11.235708402558158	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	-0.16647094197040957	0	0
Finnish	Heldout	NDA	1	-11.069237460587749	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16647094197040957	-0.16647094197040957
Finnish	Heldout	NDA	2	-11.069237460587749	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16647094197040957	-0.16647094197040957
Finnish	Heldout	NDA	3	-11.069237460587749	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16647094197040957	-0.16647094197040957
Finnish	Heldout	NDA	4	-11.069237460587749	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16647094197040957	-0.16647094197040957
Finnish	Heldout	NDA	5	-11.069237460587749	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.0	-0.16647094197040957	-0.16647094197040957
Finnish	Heldout	NDA	0	-11.040718410889829	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.0760023901882807	0	0
Finnish	Heldout	NDA	1	-11.11672080107811	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.14530426539630348	0.0760023901882807	0.0760023901882807
Finnish	Heldout	NDA	2	-11.262025066474413	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.14990700985209315	0.22130665558458418	0.36661092098088766
Finnish	Heldout	NDA	3	-11.411932076326506	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.15148013002758276	0.37121366543667733	0.8163319505371671
Finnish	Heldout	NDA	4	-11.563412206354089	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.1521537104109374	0.5226937954642601	1.4222524706474982
Finnish	Heldout	NDA	5	-11.715565916765026	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.15246838521820827	0.6748475058751975	2.183021022702185
Finnish	Heldout	NDA	0	-9.97372464965324	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-3.98053615741816	0	0
Finnish	Heldout	NDA	1	-5.99318849223508	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.4020644792675778	-3.98053615741816	-3.98053615741816
Finnish	Heldout	NDA	2	-5.591124012967502	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.15440505795544368	-4.382600636685738	-4.784665115953316
Finnish	Heldout	NDA	3	-5.436718955012059	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.0696721032144696	-4.537005694641182	-5.247880289819647
Finnish	Heldout	NDA	4	-5.367046851797589	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.03337806671957999	-4.606677797855651	-5.526568702677525
Finnish	Heldout	NDA	5	-5.333668785078009	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.016420053831692982	-4.640055864575231	-5.693459036275425
Finnish	Heldout	NDA	0	-9.755528925094874	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-1.761907370338756	0	0
Finnish	Heldout	NDA	1	-7.993621554756118	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.022067678454329	-1.761907370338756	-1.761907370338756
Finnish	Heldout	NDA	2	-8.015689233210447	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.1398099789978744	-1.739839691884427	-1.717772013430098
Finnish	Heldout	NDA	3	-8.155499212208321	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.18031703498966678	-1.6000297128865526	-1.2983420764364748
Finnish	Heldout	NDA	4	-8.335816247197988	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.1978239197066891	-1.4197126778968858	-0.5770739364778077
Finnish	Heldout	NDA	5	-8.533640166904677	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.20611746898324057	-1.2218887581901967	0.41204566205563786
Finnish	Heldout	NDA	0	-9.781203898276253	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-2.926219709377289	0	0
Finnish	Heldout	NDA	1	-6.854984188898964	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	-0.10143957211359833	-2.926219709377289	-2.926219709377289
Finnish	Heldout	NDA	2	-6.753544616785366	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.07828445022559993	-3.0276592814908874	-3.1290988536044857
Finnish	Heldout	NDA	3	-6.831829067010966	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.1396885634825784	-2.9493748312652874	-2.894245502927686
Finnish	Heldout	NDA	4	-6.971517630493544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.16597746329894303	-2.809686267782709	-2.3354912489973723
Finnish	Heldout	NDA	5	-7.137495093792487	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.17825813903094279	-2.643708804483766	-1.5056039325026571
Finnish	Plugin	NDA	0	-4.595668396500513	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS	-4.594310408504632	0	0
Finnish	Plugin	NDA	1	-0.0013579879958814708	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS	-0.0013579879958814708	-4.594310408504632	-4.594310408504632
Finnish	Plugin	NDA	2	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS	0.0	-4.595668396500513	-4.597026384496395
Finnish	Plugin	NDA	3	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS	0.0	-4.595668396500513	-4.597026384496395
Finnish	Plugin	NDA	4	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS	0.0	-4.595668396500513	-4.597026384496395
Finnish	Plugin	NDA	5	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS	0.0	-4.595668396500513	-4.597026384496395
Finnish	Plugin	NDA	0	-10.51432344993471	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN	-10.026693682008858	0	0
Finnish	Plugin	NDA	1	-0.48762976792585117	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN	-0.4550548063749782	-10.026693682008858	-10.026693682008858
Finnish	Plugin	NDA	2	-0.03257496155087299	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN	-0.0017135900631889862	-10.481748488383836	-10.936803294758814
Finnish	Plugin	NDA	3	-0.030861371487684006	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN	0.0	-10.483462078447024	-10.94194406494838
Finnish	Plugin	NDA	4	-0.030861371487684006	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN	0.0	-10.483462078447024	-10.94194406494838
Finnish	Plugin	NDA	5	-0.030861371487684006	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN	0.0	-10.483462078447024	-10.94194406494838
