Language	Type	Memory	EmpiricalMedianDiff	MedianDiff_Lower	MedianDiff_Upper	Level
Hindi	REAL_REAL	0.814463794231	0.0	-5.96046447754e-08	5.96046447754e-08	0.9926819801330581
Hindi	REAL_REAL	0.882335782051	0.0	-5.96046447754e-08	0.0	0.9820079803466811
Hindi	REAL_REAL	0.950207769871	0.0	0.0	0.00880080461502	0.9820079803466811
Hindi	REAL_REAL	1.01807975769	0.0	0.0	0.0427367687225	0.9926819801330581
Hindi	REAL_REAL	1.08595168591	0.0250165462494	0.00629460811615	0.0766726732254	0.9926819801330581
Hindi	REAL_REAL	1.15382373333	0.0589525699615	0.0402306318283	0.110608696938	0.9926819801330581
Hindi	REAL_REAL	1.22169566154	0.0928884744644	0.0741666555405	0.14454472065	0.9926819801330581
Hindi	REAL_REAL	1.28956770897	0.126824498177	0.108102679253	0.178480744362	0.9926819801330581
Hindi	REAL_REAL	1.35743963718	0.160760521889	0.142038702965	0.215949892998	0.9926819801330581
Hindi	REAL_REAL	1.4253115654	0.194696426392	0.175974607468	0.261197924614	0.9926819801330581
Hindi	REAL_REAL	1.49318361282	0.230216383934	0.210700511932	0.30644595623	0.9926819801330581
Hindi	REAL_REAL	1.56105554104	0.254218935966	0.234047889709	0.335202813148	0.9820079803466811
Hindi	REAL_REAL	1.62892758846	0.265530943871	0.245359897614	0.352170825005	0.9820079803466811
Hindi	REAL_REAL	1.69679951668	0.280773878098	0.256671905518	0.369138836861	0.9820079803466811
Hindi	REAL_REAL	1.7646715641	0.297918915749	0.273576855659	0.388422727585	0.9820079803466811
Hindi	REAL_REAL	1.83254349232	0.316642642021	0.290544748306	0.408784270287	0.9820079803466811
Hindi	REAL_REAL	1.90041553974	0.338574767113	0.310243725777	0.431349754333	0.9820079803466811
Hindi	REAL_REAL	1.96828746796	0.352913856506	0.319555997849	0.447768211365	0.9820079803466811
Hindi	REAL_REAL	2.03615951538	0.366458654404	0.3302308321	0.460804581642	0.9820079803466811
Hindi	REAL_REAL	2.10403132439	0.377432703972	0.337937712669	0.474780917168	0.9820079803466811
Hindi	REAL_REAL	2.17190337181	0.386205077171	0.344322919846	0.483662009239	0.9820079803466811
Hindi	REAL_REAL	2.23977541924	0.392730951309	0.349430680275	0.490181207657	0.9820079803466811
Hindi	REAL_REAL	2.30764746666	0.397809863091	0.353142738342	0.495012283325	0.9820079803466811
Hindi	REAL_REAL	2.37551927567	0.402143478394	0.356294870377	0.499014854431	0.9820079803466811
Hindi	REAL_REAL	2.44339132309	0.405749201775	0.358823180199	0.502294898033	0.9820079803466811
Hindi	REAL_REAL	2.51126337051	0.41040956974	0.360738277435	0.504930496216	0.9820079803466811
Hindi	REAL_REAL	2.57913541794	0.415316581726	0.361724019051	0.510160803795	0.9820079803466811
Hindi	REAL_REAL	2.64700722694	0.417776465416	0.36430990696	0.513688921928	0.9820079803466811
Hindi	GROUND	0.0678719803691	0.0	0.0	0.0	0.9985356330871596
Hindi	GROUND	0.135743960738	0.0	0.0	0.0	0.9985356330871596
Hindi	GROUND	0.203615948558	1.49011611938e-08	0.0	1.49011611938e-08	0.9926819801330581
Hindi	GROUND	0.271487921476	0.0	0.0	0.0	0.9985356330871596
Hindi	GROUND	0.339359909296	0.0	0.0	0.0	0.9985356330871596
Hindi	GROUND	0.407231897116	2.98023223877e-08	0.0	2.98023223877e-08	0.9926819801330581
Hindi	GROUND	0.475103884935	0.0	0.0	2.98023223877e-08	0.9820079803466811
Hindi	GROUND	0.542975842953	0.0	0.0	0.0	0.9985356330871596
Hindi	GROUND	0.610847830772	0.0	0.0	0.0	0.9985356330871596
Hindi	GROUND	0.678719818592	0.0	0.0	0.0	0.9985356330871596
Hindi	GROUND	0.746591806412	0.0	0.0	5.96046447754e-08	0.9820079803466811
Hindi	GROUND	0.814463794231	5.96046447754e-08	0.0	5.96046447754e-08	0.9926819801330581
Hindi	GROUND	0.882335782051	0.0	-5.96046447754e-08	5.96046447754e-08	0.9926819801330581
Hindi	GROUND	0.950207769871	0.0	0.0	0.00880086421967	0.9820079803466811
Hindi	GROUND	1.01807975769	0.0	0.0	0.0427367687225	0.9926819801330581
Hindi	GROUND	1.08595168591	0.0250165462494	0.00629460811615	0.0766726732254	0.9926819801330581
Hindi	GROUND	1.15382373333	0.0589525699615	0.0402306318283	0.110608696938	0.9926819801330581
Hindi	GROUND	1.22169566154	0.0928884744644	0.0741666555405	0.14454472065	0.9926819801330581
Hindi	GROUND	1.28956770897	0.126824498177	0.108102679253	0.178480744362	0.9926819801330581
Hindi	GROUND	1.35743963718	0.160760521889	0.142038702965	0.215949892998	0.9926819801330581
Hindi	GROUND	1.4253115654	0.194696426392	0.175974607468	0.261197924614	0.9926819801330581
Hindi	GROUND	1.49318361282	0.209965825081	0.188220500946	0.292616844177	0.9820079803466811
Hindi	GROUND	1.56105554104	0.221277832985	0.19953250885	0.304339766502	0.9820079803466811
Hindi	GROUND	1.62892758846	0.232589840889	0.210844516754	0.321307778358	0.9820079803466811
Hindi	GROUND	1.69679951668	0.247832775116	0.222156524658	0.338275909424	0.9820079803466811
Hindi	GROUND	1.7646715641	0.264977931976	0.2390614748	0.357559800148	0.9820079803466811
Hindi	GROUND	1.83254349232	0.283701658249	0.255458235741	0.377921462059	0.9820079803466811
Hindi	GROUND	1.90041553974	0.295154333115	0.264505386353	0.391318440437	0.9820079803466811
Hindi	GROUND	1.96828746796	0.307326197624	0.271616339684	0.402756094933	0.9820079803466811
Hindi	GROUND	2.03615951538	0.315456748009	0.276091694832	0.409958124161	0.9820079803466811
Hindi	GROUND	2.10403132439	0.322170376778	0.277632236481	0.414507627487	0.9820079803466811
Hindi	GROUND	2.17190337181	0.326125860214	0.277834296227	0.417454242706	0.9820079803466811
Hindi	GROUND	2.23977541924	0.328214883804	0.276977300644	0.418797135353	0.9820079803466811
Hindi	GROUND	2.30764746666	0.328886508942	0.275485754013	0.41905605793	0.9820079803466811
Hindi	GROUND	2.37551927567	0.328884601593	0.273594975471	0.418238043785	0.9820079803466811
Hindi	GROUND	2.44339132309	0.326066493988	0.268660664558	0.417284488678	0.9820079803466811
Hindi	GROUND	2.51126337051	0.324380278587	0.264384746552	0.413553833961	0.9820079803466811
Hindi	GROUND	2.57913541794	0.324380278587	0.260293245316	0.413394212723	0.9820079803466811
Hindi	GROUND	2.64700722694	0.324380278587	0.259640336037	0.413394212723	0.9820079803466811
Norwegian	REAL_REAL	0.0509895011783	0.0	0.0	0.0	0.9956088066101073
Norwegian	REAL_REAL	0.101979002357	0.0	0.0	0.0	0.9956088066101073
Norwegian	REAL_REAL	0.152968510985	0.0	0.0	0.0	0.998779535293579
Norwegian	REAL_REAL	0.203958004713	0.0	0.0	0.0	0.9956088066101073
Norwegian	REAL_REAL	0.254947513342	0.0	0.0	0.0	0.998779535293579
Norwegian	REAL_REAL	0.305937021971	0.0	0.0	0.0	0.998779535293579
Norwegian	REAL_REAL	0.3569265306	0.0	0.0	0.0	0.9956088066101073
Norwegian	REAL_REAL	0.407916009426	0.0	0.0	0.0	0.9956088066101073
Norwegian	REAL_REAL	0.458905518055	0.0	-2.98023223877e-08	2.98023223877e-08	0.984903335571289
Norwegian	REAL_REAL	0.509895026684	0.0	0.0	0.0	0.998779535293579
Norwegian	REAL_REAL	0.560884535313	0.0	0.0	0.0	0.998779535293579
Norwegian	REAL_REAL	0.611874043941	0.0	0.0	0.0	0.998779535293579
Norwegian	REAL_REAL	0.66286355257	0.00858783721924	0.0	0.0192896127701	0.9765844345092773
Norwegian	REAL_REAL	0.713853061199	0.0340825915337	0.0115285515785	0.0447843670845	0.9765844345092773
Norwegian	REAL_REAL	0.764842510223	0.0595772862434	0.0370233058929	0.0702791213989	0.9765844345092773
Norwegian	REAL_REAL	0.815832018852	0.0850720405579	0.0625180006027	0.0957738757133	0.9765844345092773
Norwegian	REAL_REAL	0.866821527481	0.102627277374	0.0775474309921	0.11550706625	0.9660835266113281
Norwegian	REAL_REAL	0.91781103611	0.102627277374	0.0775473713875	0.115916728973	0.9660835266113281
Norwegian	REAL_REAL	0.968800544739	0.10351806879	0.0775616765022	0.115916728973	0.9660835266113281
Norwegian	REAL_REAL	1.01979005337	0.111599087715	0.0860599279404	0.123531222343	0.9660835266113281
Norwegian	REAL_REAL	1.070779562	0.120097339153	0.0945581793785	0.132029533386	0.9660835266113281
Norwegian	REAL_REAL	1.12176907063	0.128595590591	0.103056430817	0.140527784824	0.9660835266113281
Norwegian	REAL_REAL	1.17275857925	0.13916182518	0.114453434944	0.152189254761	0.9660835266113281
Norwegian	REAL_REAL	1.22374808788	0.15190911293	0.124190330505	0.165517807007	0.9660835266113281
Norwegian	REAL_REAL	1.27473759651	0.16052210331	0.133996903896	0.178051888943	0.9660835266113281
Norwegian	REAL_REAL	1.32572710514	0.167296290398	0.141193509102	0.185148477554	0.9660835266113281
Norwegian	REAL_REAL	1.37671661377	0.17509251833	0.14969176054	0.193646728992	0.9660835266113281
Norwegian	REAL_REAL	1.4277061224	0.183445751667	0.158919095993	0.202684342861	0.9660835266113281
Norwegian	REAL_REAL	1.47869563103	0.188982069492	0.165384709835	0.208526074886	0.9660835266113281
Norwegian	REAL_REAL	1.52968502045	0.195395290852	0.17175835371	0.214877545834	0.9660835266113281
Norwegian	REAL_REAL	1.58067452908	0.201186060905	0.177879154682	0.220280408859	0.9660835266113281
Norwegian	REAL_REAL	1.6316640377	0.206750333309	0.183064937592	0.225260257721	0.9660835266113281
Norwegian	REAL_REAL	1.68265354633	0.210506021976	0.187101781368	0.229460418224	0.9660835266113281
Norwegian	REAL_REAL	1.73364305496	0.213640987873	0.19106644392	0.233691990376	0.9660835266113281
Norwegian	REAL_REAL	1.78463256359	0.218623518944	0.194846987724	0.237716794014	0.9660835266113281
Norwegian	REAL_REAL	1.83562207222	0.225325465202	0.200264453888	0.243782162666	0.9660835266113281
Norwegian	REAL_REAL	1.88661158085	0.231261968613	0.205548882484	0.249260663986	0.9660835266113281
Norwegian	REAL_REAL	1.93760108948	0.236439228058	0.209861397743	0.253908038139	0.9660835266113281
Norwegian	REAL_REAL	1.98859059811	0.240713596344	0.21283864975	0.257676482201	0.9660835266113281
Norwegian	GROUND	0.0509895011783	0.0	0.0	0.0	0.9956088066101073
Norwegian	GROUND	0.101979002357	0.0	0.0	0.0	0.9956088066101073
Norwegian	GROUND	0.152968510985	0.0	0.0	0.0	0.998779535293579
Norwegian	GROUND	0.203958004713	0.0	0.0	0.0	0.9956088066101073
Norwegian	GROUND	0.254947513342	0.0	0.0	0.0	0.998779535293579
Norwegian	GROUND	0.305937021971	0.0	0.0	0.0	0.998779535293579
Norwegian	GROUND	0.3569265306	0.0	0.0	0.0	0.9956088066101073
Norwegian	GROUND	0.407916009426	0.0	0.0	0.0	0.9956088066101073
Norwegian	GROUND	0.458905518055	0.0	0.0	5.96046447754e-08	0.984903335571289
Norwegian	GROUND	0.509895026684	0.0	0.0	0.0	0.998779535293579
Norwegian	GROUND	0.560884535313	0.0	0.0	0.0	0.998779535293579
Norwegian	GROUND	0.611874043941	0.0	0.0	0.0	0.998779535293579
Norwegian	GROUND	0.66286355257	0.00858783721924	0.0	0.0192896127701	0.9765844345092773
Norwegian	GROUND	0.713853061199	0.0340825915337	0.0115285515785	0.0447843670845	0.9765844345092773
Norwegian	GROUND	0.764842510223	0.0595772862434	0.0370233058929	0.0702791213989	0.9765844345092773
Norwegian	GROUND	0.815832018852	0.0850720405579	0.0625180006027	0.0957738757133	0.9765844345092773
Norwegian	GROUND	0.866821527481	0.110566794872	0.0880128145218	0.121268630028	0.9765844345092773
Norwegian	GROUND	0.91781103611	0.117363750935	0.0928956866264	0.131607949734	0.9660835266113281
Norwegian	GROUND	0.968800544739	0.118254542351	0.0929099917412	0.131607949734	0.9660835266113281
Norwegian	GROUND	1.01979005337	0.126335561275	0.101408243179	0.139222443104	0.9660835266113281
Norwegian	GROUND	1.070779562	0.134833812714	0.109906494617	0.147720694542	0.9660835266113281
Norwegian	GROUND	1.12176907063	0.143332004547	0.118404746056	0.156219005585	0.9660835266113281
Norwegian	GROUND	1.17275857925	0.153898239136	0.129801750183	0.167880415916	0.9660835266113281
Norwegian	GROUND	1.22374808788	0.166645646095	0.138902783394	0.181208848953	0.9660835266113281
Norwegian	GROUND	1.27473759651	0.172179222107	0.144048392773	0.188668429852	0.9660835266113281
Norwegian	GROUND	1.32572710514	0.178953409195	0.151245117188	0.195765018463	0.9660835266113281
Norwegian	GROUND	1.37671661377	0.186149895191	0.158795535564	0.203651726246	0.9660835266113281
Norwegian	GROUND	1.4277061224	0.190671145916	0.163773775101	0.208440244198	0.9660835266113281
Norwegian	GROUND	1.47869563103	0.196207582951	0.169137179852	0.213903486729	0.9660835266113281
Norwegian	GROUND	1.52968502045	0.200351893902	0.17296141386	0.217913329601	0.9660835266113281
Norwegian	GROUND	1.58067452908	0.204522013664	0.176494181156	0.222018837929	0.9660835266113281
Norwegian	GROUND	1.6316640377	0.208386838436	0.179681777954	0.22537779808	0.9660835266113281
Norwegian	GROUND	1.68265354633	0.210445702076	0.182397544384	0.228642165661	0.9660835266113281
Norwegian	GROUND	1.73364305496	0.211514651775	0.184888899326	0.231469929218	0.9660835266113281
Norwegian	GROUND	1.78463256359	0.214641094208	0.187090873718	0.234235405922	0.9660835266113281
Norwegian	GROUND	1.83562207222	0.219227671623	0.190810203552	0.239250183105	0.9660835266113281
Norwegian	GROUND	1.88661158085	0.222746372223	0.193780303001	0.243512511253	0.9660835266113281
Norwegian	GROUND	1.93760108948	0.223019957542	0.193780303001	0.246268868446	0.9660835266113281
Norwegian	GROUND	1.98859059811	0.223019957542	0.193780303001	0.246268868446	0.9660835266113281
Spanish	REAL_REAL	0.0677509084344	0.0	0.0	0.0	0.998962461948397
Spanish	REAL_REAL	0.135501816869	0.0	0.0	0.0	0.998962461948397
Spanish	REAL_REAL	0.203252717853	0.0	0.0	1.49011611938e-08	0.998962461948397
Spanish	REAL_REAL	0.271003633738	0.0	0.0	0.0	0.998962461948397
Spanish	REAL_REAL	0.338754534721	0.0	0.0	0.0	0.9873161315917991
Spanish	REAL_REAL	0.406505435705	0.0	0.0	2.98023223877e-08	0.998962461948397
Spanish	REAL_REAL	0.474256336689	0.0	-2.98023223877e-08	0.0	0.9873161315917991
Spanish	REAL_REAL	0.542007267475	0.0	0.0	0.0	0.998962461948397
Spanish	REAL_REAL	0.609758138657	0.0	0.0	0.0	0.998962461948397
Spanish	REAL_REAL	0.677509069443	0.0	0.0	0.0111068487167	0.9809825420379661
Spanish	REAL_REAL	0.745260000229	0.0	0.0	0.0449823141098	0.99164539575577
Spanish	REAL_REAL	0.81301087141	0.0175970196724	0.0	0.0788577198982	0.99164539575577
Spanish	REAL_REAL	0.880761802197	0.0514724850655	0.028232395649	0.112733185291	0.9809825420379661
Spanish	REAL_REAL	0.948512673378	0.0853479504585	0.0621078014374	0.146608650684	0.9809825420379661
Spanish	REAL_REAL	1.01626360416	0.119223415852	0.0959832668304	0.180484116077	0.99164539575577
Spanish	REAL_REAL	1.08401453495	0.153098881245	0.129858732224	0.21435958147	0.99164539575577
Spanish	REAL_REAL	1.15176546574	0.169071853161	0.142400860786	0.237547576427	0.9809825420379661
Spanish	REAL_REAL	1.21951627731	0.178537845612	0.142400860786	0.241241276264	0.9809825420379661
Spanish	REAL_REAL	1.2872672081	0.189829707146	0.142400860786	0.252533137798	0.9809825420379661
Spanish	REAL_REAL	1.35501813889	0.20112156868	0.151049852371	0.263824939728	0.9809825420379661
Spanish	REAL_REAL	1.42276906967	0.212413311005	0.162341713905	0.275116801262	0.9809825420379661
Spanish	REAL_REAL	1.49052000046	0.229231238365	0.17363345623	0.287448525429	0.9809825420379661
Spanish	REAL_REAL	1.55827081203	0.2457665205	0.186668395996	0.304386138916	0.9809825420379661
Spanish	REAL_REAL	1.62602174282	0.262704253197	0.203606128693	0.321323871613	0.9809825420379661
Spanish	REAL_REAL	1.69377267361	0.270859241486	0.208181262016	0.330655097961	0.9809825420379661
Spanish	REAL_REAL	1.76152360439	0.279107809067	0.213827133179	0.339377403259	0.9809825420379661
Spanish	REAL_REAL	1.82927453518	0.28814136982	0.21947312355	0.348410844803	0.9809825420379661
Spanish	REAL_REAL	1.89702534676	0.298648118973	0.228514790535	0.358861684799	0.9809825420379661
Spanish	REAL_REAL	1.96477627754	0.305879831314	0.235084056854	0.366565823555	0.9809825420379661
Spanish	REAL_REAL	2.03252720833	0.313138842583	0.242342948914	0.373666167259	0.9809825420379661
Spanish	REAL_REAL	2.10027813911	0.319997549057	0.248827934265	0.380750060081	0.9809825420379661
Spanish	REAL_REAL	2.1680290699	0.325818061829	0.255097150803	0.386122345924	0.9809825420379661
Spanish	REAL_REAL	2.23578000069	0.331051826477	0.260220646858	0.390938878059	0.9809825420379661
Spanish	REAL_REAL	2.30353093147	0.335819721222	0.265090227127	0.395678400993	0.9809825420379661
Spanish	REAL_REAL	2.37128162384	0.340280771255	0.269660234451	0.39999628067	0.9809825420379661
Spanish	REAL_REAL	2.43903255463	0.346379995346	0.276159524918	0.404078125954	0.9809825420379661
Spanish	REAL_REAL	2.50678348541	0.352720141411	0.282453894615	0.410757184029	0.9809825420379661
Spanish	REAL_REAL	2.5745344162	0.357928872108	0.287430047989	0.416940331459	0.9809825420379661
Spanish	REAL_REAL	2.64228534698	0.362058877945	0.289920926094	0.42194378376	0.9809825420379661
Spanish	GROUND	0.0677509084344	0.0	0.0	0.0	0.998962461948397
Spanish	GROUND	0.135501816869	0.0	0.0	0.0	0.998962461948397
Spanish	GROUND	0.203252717853	0.0	0.0	1.49011611938e-08	0.998962461948397
Spanish	GROUND	0.271003633738	0.0	0.0	0.0	0.998962461948397
Spanish	GROUND	0.338754534721	0.0	0.0	0.0	0.9873161315917991
Spanish	GROUND	0.406505435705	0.0	0.0	2.98023223877e-08	0.998962461948397
Spanish	GROUND	0.474256336689	0.0	-2.98023223877e-08	0.0	0.9980478286743186
Spanish	GROUND	0.542007267475	0.0	0.0	0.0	0.998962461948397
Spanish	GROUND	0.609758138657	0.0	0.0	0.0	0.9882209300994895
Spanish	GROUND	0.677509069443	0.0	0.0	0.0111068487167	0.9809825420379661
Spanish	GROUND	0.745260000229	0.0	0.0	0.0449823141098	0.9809825420379661
Spanish	GROUND	0.81301087141	0.0175970196724	0.0	0.0788577198982	0.99164539575577
Spanish	GROUND	0.880761802197	0.0514724850655	0.028232395649	0.112733185291	0.9809825420379661
Spanish	GROUND	0.948512673378	0.0853479504585	0.0621078014374	0.146608650684	0.99164539575577
Spanish	GROUND	1.01626360416	0.119223415852	0.0959832668304	0.180484116077	0.99164539575577
Spanish	GROUND	1.08401453495	0.144146859646	0.112823843956	0.208599746227	0.9809825420379661
Spanish	GROUND	1.15176546574	0.144146859646	0.112823843956	0.208599746227	0.9809825420379661
Spanish	GROUND	1.21951627731	0.153612732887	0.112823963165	0.212293446064	0.9809825420379661
Spanish	GROUND	1.2872672081	0.164904594421	0.112823843956	0.223585307598	0.9809825420379661
Spanish	GROUND	1.35501813889	0.176196455956	0.12147295475	0.234877109528	0.9809825420379661
Spanish	GROUND	1.42276906967	0.18748819828	0.132764816284	0.246168971062	0.9809825420379661
Spanish	GROUND	1.49052000046	0.204306125641	0.144056558609	0.258500695229	0.9809825420379661
Spanish	GROUND	1.55827081203	0.220841407776	0.157091498375	0.275438427925	0.9809825420379661
Spanish	GROUND	1.62602174282	0.228532075882	0.164015889168	0.284674406052	0.9809825420379661
Spanish	GROUND	1.69377267361	0.234177947044	0.166358351707	0.290320277214	0.9809825420379661
Spanish	GROUND	1.76152360439	0.242426514626	0.17200422287	0.299042582512	0.9809825420379661
Spanish	GROUND	1.82927453518	0.251460075378	0.177560925484	0.308076024055	0.9809825420379661
Spanish	GROUND	1.89702534676	0.256410956383	0.180956602097	0.313540220261	0.9809825420379661
Spanish	GROUND	1.96477627754	0.262042045593	0.186796426773	0.319186210632	0.9809825420379661
Spanish	GROUND	2.03252720833	0.266342520714	0.190735697746	0.323574900627	0.9809825420379661
Spanish	GROUND	2.10027813911	0.270612597466	0.194759011269	0.327373743057	0.9809825420379661
Spanish	GROUND	2.1680290699	0.274035573006	0.198336958885	0.330272316933	0.9809825420379661
Spanish	GROUND	2.23578000069	0.277009606361	0.201242685318	0.332412362099	0.9809825420379661
Spanish	GROUND	2.30353093147	0.279576182365	0.20373737812	0.334144353867	0.9809825420379661
Spanish	GROUND	2.37128162384	0.281968712807	0.205664038658	0.335534930229	0.9809825420379661
Spanish	GROUND	2.43903255463	0.286013007164	0.209582448006	0.336649775505	0.9809825420379661
Spanish	GROUND	2.50678348541	0.290066719055	0.211790800095	0.339488863945	0.9809825420379661
Spanish	GROUND	2.5745344162	0.290066719055	0.211790800095	0.339488863945	0.9809825420379661
Spanish	GROUND	2.64228534698	0.290066719055	0.211790800095	0.339488863945	0.9809825420379661
Basque	REAL_REAL	0.0179950278252	0.0	0.0	0.0	0.998992949724201
Basque	REAL_REAL	0.0359900556505	0.0	0.0	0.0	0.998992949724201
Basque	REAL_REAL	0.0539850853384	0.0	0.0	0.0	0.9948466122150458
Basque	REAL_REAL	0.0719801113009	0.0	0.0	0.0	0.998992949724201
Basque	REAL_REAL	0.0899751409888	0.0	0.0	0.0	0.9948466122150458
Basque	REAL_REAL	0.107970170677	0.0	0.0	0.0	0.9948466122150458
Basque	REAL_REAL	0.125965192914	0.0	0.0	0.0	0.998992949724201
Basque	REAL_REAL	0.143960222602	0.0	0.0	0.0	0.998992949724201
Basque	REAL_REAL	0.16195525229	0.0	0.0	0.0	0.9985051453113593
Basque	REAL_REAL	0.179950281978	0.0	0.0	0.0	0.9948466122150458
Basque	REAL_REAL	0.197945311666	0.0	0.0	0.0	0.9948466122150458
Basque	REAL_REAL	0.215940341353	0.0	0.0	0.0	0.9948466122150458
Basque	REAL_REAL	0.233935371041	0.0	0.0	0.0	0.9777734577655828
Basque	REAL_REAL	0.251930385828	0.0	0.0	0.0	0.9985051453113593
Basque	REAL_REAL	0.269925415516	0.0	0.0	0.0	0.9985051453113593
Basque	REAL_REAL	0.287920445204	0.0	0.0	0.0	0.9985051453113593
Basque	REAL_REAL	0.305915474892	0.0	0.0	0.0	0.9777734577655828
Basque	REAL_REAL	0.32391050458	0.0	0.0	0.00672659277916	0.9777734577655828
Basque	REAL_REAL	0.341905534267	0.00272303819656	0.0	0.0157241225243	0.9777734577655828
Basque	REAL_REAL	0.359900563955	0.0117205381393	0.0	0.0247216522694	0.9777734577655828
Basque	REAL_REAL	0.377895593643	0.0207180380821	0.0	0.0342402160168	0.9777734577655828
Basque	REAL_REAL	0.395890623331	0.0297155678272	0.000619232654572	0.0462369024754	0.9777734577655828
Basque	REAL_REAL	0.413885653019	0.0407100021839	0.00961673259735	0.0583987534046	0.9777734577655828
Basque	REAL_REAL	0.431880682707	0.0533361434937	0.0186142623425	0.0718950331211	0.9777734577655828
Basque	REAL_REAL	0.449875712395	0.0658515095711	0.0276117622852	0.0853568613529	0.9777734577655828
Basque	REAL_REAL	0.467870742083	0.0789102613926	0.0377212166786	0.0988531410694	0.9777734577655828
Basque	REAL_REAL	0.48586577177	0.0925253629684	0.047630161047	0.11341714859	0.9672597646713292
Basque	REAL_REAL	0.503860771656	0.104354441166	0.0514114797115	0.128518313169	0.9672597646713292
Basque	REAL_REAL	0.521855831146	0.113352000713	0.056262254715	0.137515813112	0.9672597646713292
Basque	REAL_REAL	0.539850831032	0.122349500656	0.0621590018272	0.146513313055	0.9672597646713292
Basque	REAL_REAL	0.557845890522	0.129221379757	0.0657134652138	0.154754310846	0.9672597646713292
Basque	REAL_REAL	0.575840890408	0.135219693184	0.0703137218952	0.160752624273	0.9672597646713292
Basque	REAL_REAL	0.593835949898	0.140421032906	0.0753544867039	0.166242450476	0.9672597646713292
Basque	REAL_REAL	0.611830949783	0.144838631153	0.0798532068729	0.170640856028	0.9672597646713292
Basque	REAL_REAL	0.629826009274	0.148343145847	0.0834607183933	0.175076335669	0.9672597646713292
Basque	REAL_REAL	0.647821009159	0.150763630867	0.0857348144054	0.178636819124	0.9672597646713292
Basque	REAL_REAL	0.665816068649	0.151672244072	0.085810393095	0.181474298239	0.9672597646713292
Basque	REAL_REAL	0.683811068535	0.151672244072	0.085810393095	0.182297259569	0.9672597646713292
Basque	REAL_REAL	0.701806128025	0.151672244072	0.085810393095	0.182297259569	0.9672597646713292
Basque	GROUND	0.0179950278252	0.0	0.0	0.0	0.998992949724201
Basque	GROUND	0.0359900556505	0.0	0.0	0.0	0.998992949724201
Basque	GROUND	0.0539850853384	0.0	0.0	0.0	0.984149336814884
Basque	GROUND	0.0719801113009	0.0	0.0	0.0	0.998992949724201
Basque	GROUND	0.0899751409888	0.0	0.0	0.0	0.984149336814884
Basque	GROUND	0.107970170677	0.0	0.0	0.0	0.984149336814884
Basque	GROUND	0.125965192914	0.0	0.0	0.0	0.998992949724201
Basque	GROUND	0.143960222602	0.0	0.0	0.0	0.998992949724201
Basque	GROUND	0.16195525229	0.0	0.0	0.0	0.9985051453113593
Basque	GROUND	0.179950281978	0.0	0.0	0.0	0.984149336814884
Basque	GROUND	0.197945311666	0.0	0.0	1.49011611938e-08	0.9948466122150458
Basque	GROUND	0.215940341353	0.0	0.0	0.0	0.984149336814884
Basque	GROUND	0.233935371041	0.0	0.0	0.0	0.9672597646713292
Basque	GROUND	0.251930385828	0.0	0.0	0.0	0.9985051453113593
Basque	GROUND	0.269925415516	0.0	0.0	0.0	0.9985051453113593
Basque	GROUND	0.287920445204	0.0	0.0	0.0	0.9985051453113593
Basque	GROUND	0.305915474892	0.0	-2.98023223877e-08	2.98023223877e-08	0.9777734577655828
Basque	GROUND	0.32391050458	0.0	0.0	0.00672659277916	0.9777734577655828
Basque	GROUND	0.341905534267	0.00272303819656	0.0	0.0157241225243	0.9777734577655828
Basque	GROUND	0.359900563955	0.0117205381393	0.0	0.0247216522694	0.9672597646713292
Basque	GROUND	0.377895593643	0.0207180380821	0.0	0.0342402160168	0.9672597646713292
Basque	GROUND	0.395890623331	0.0297155678272	0.000619232654572	0.0462369322777	0.9777734577655828
Basque	GROUND	0.413885653019	0.0407100021839	0.00961673259735	0.0583987534046	0.9777734577655828
Basque	GROUND	0.431880682707	0.0533361434937	0.0186142623425	0.0718950331211	0.9672597646713292
Basque	GROUND	0.449875712395	0.0658515095711	0.0276117622852	0.0853568613529	0.9672597646713292
Basque	GROUND	0.467870742083	0.0789102613926	0.0377212166786	0.0988531410694	0.9672597646713292
Basque	GROUND	0.48586577177	0.0925253629684	0.0497178733349	0.11341714859	0.9672597646713292
Basque	GROUND	0.503860771656	0.108391702175	0.0624966919422	0.130045682192	0.9672597646713292
Basque	GROUND	0.521855831146	0.126386761665	0.0763450264931	0.148040741682	0.9672597646713292
Basque	GROUND	0.539850831032	0.144381761551	0.0912392735481	0.166035741568	0.9672597646713292
Basque	GROUND	0.557845890522	0.162376821041	0.106305420399	0.184030801058	0.9672597646713292
Basque	GROUND	0.575840890408	0.180371820927	0.113945156336	0.202025800943	0.9672597646713292
Basque	GROUND	0.593835949898	0.195181310177	0.122942715883	0.220020860434	0.9672597646713292
Basque	GROUND	0.611830949783	0.20417881012	0.131940215826	0.234258085489	0.9672597646713292
Basque	GROUND	0.629826009274	0.213046312332	0.140937715769	0.243255585432	0.9672597646713292
Basque	GROUND	0.647821009159	0.219525516033	0.147627323866	0.252253085375	0.9672597646713292
Basque	GROUND	0.665816068649	0.225296258926	0.15285167098	0.260397821665	0.9672597646713292
Basque	GROUND	0.683811068535	0.229279339314	0.156152039766	0.266396135092	0.9672597646713292
Basque	GROUND	0.701806128025	0.230753421783	0.156497865915	0.270199865103	0.9672597646713292
