Language	Type	ModelID	AUC
Armenian-Adap	RANDOM_BY_TYPE	8452169	6.94139528275
Armenian-Adap	RANDOM_BY_TYPE	8481606	6.91517448425
Armenian-Adap	RANDOM_BY_TYPE	8596279	6.9417552948
Armenian-Adap	RANDOM_BY_TYPE	8602266	6.97397947311
Armenian-Adap	RANDOM_BY_TYPE	865064	6.88371515274
Armenian-Adap	RANDOM_BY_TYPE	8688431	6.97200918198
Armenian-Adap	RANDOM_BY_TYPE	8689112	6.92777824402
Armenian-Adap	RANDOM_BY_TYPE	8709412	6.90410327911
Armenian-Adap	RANDOM_BY_TYPE	9021475	6.95282125473
Armenian-Adap	RANDOM_BY_TYPE	9110990	6.950050354
Armenian-Adap	RANDOM_BY_TYPE	9143898	6.93750810623
Armenian-Adap	RANDOM_BY_TYPE	9156436	6.85859394073
Armenian-Adap	RANDOM_BY_TYPE	9167793	6.90387582779
Armenian-Adap	RANDOM_BY_TYPE	9233804	6.92414093018
Armenian-Adap	RANDOM_BY_TYPE	9334971	6.92702960968
Armenian-Adap	RANDOM_BY_TYPE	9386915	6.95950174332
Armenian-Adap	RANDOM_BY_TYPE	9416467	6.89225053787
Armenian-Adap	RANDOM_BY_TYPE	9428268	6.94467353821
Armenian-Adap	RANDOM_BY_TYPE	9511255	6.92251157761
Armenian-Adap	RANDOM_BY_TYPE	9552775	6.91354370117
Armenian-Adap	RANDOM_BY_TYPE	9575278	6.91708850861
Armenian-Adap	RANDOM_BY_TYPE	9662361	6.95549106598
Armenian-Adap	RANDOM_BY_TYPE	9819567	6.89671278
Armenian-Adap	RANDOM_BY_TYPE	985599	6.94570112228
Armenian-Adap	RANDOM_BY_TYPE	9969668	6.90973806381
Armenian-Adap	GROUND	1021679	6.88027334213
Armenian-Adap	GROUND	1303881	6.89847755432
Armenian-Adap	GROUND	1530092	6.89085292816
Armenian-Adap	GROUND	1860431	6.91195297241
Armenian-Adap	GROUND	2214921	6.90768718719
Armenian-Adap	GROUND	2970916	6.8696269989
Armenian-Adap	GROUND	3066498	6.91829586029
Armenian-Adap	GROUND	4001820	6.89992713928
Armenian-Adap	GROUND	5005652	6.88462257385
Armenian-Adap	GROUND	5165548	6.88409519196
Armenian-Adap	GROUND	5958232	6.90482568741
Armenian-Adap	GROUND	6190592	6.86928224564
Armenian-Adap	GROUND	6471938	6.89871788025
Armenian-Adap	GROUND	6770110	6.87626886368
Armenian-Adap	GROUND	8232823	6.92117214203
Armenian-Adap	GROUND	8372545	6.92546081543
Armenian-Adap	GROUND	9962142	6.89195346832
Breton-Adap	REAL_REAL	1245445	7.16539335251
Breton-Adap	REAL_REAL	1391851	7.17307090759
Breton-Adap	REAL_REAL	2027158	7.14202308655
Breton-Adap	REAL_REAL	223819	7.13203907013
Breton-Adap	REAL_REAL	3304396	7.15997171402
Breton-Adap	REAL_REAL	3831144	7.21353530884
Breton-Adap	REAL_REAL	3956156	7.1730556488
Breton-Adap	REAL_REAL	4877518	7.16900205612
Breton-Adap	REAL_REAL	5875377	7.14839172363
Breton-Adap	REAL_REAL	6860677	7.16053104401
Breton-Adap	REAL_REAL	6904989	7.17333984375
Breton-Adap	REAL_REAL	9167288	7.16669130325
Breton-Adap	REAL_REAL	9574911	7.16195249557
Breton-Adap	REAL_REAL	957658	7.18987607956
Breton-Adap	RANDOM_BY_TYPE	1118169	7.27908754349
Breton-Adap	RANDOM_BY_TYPE	1378153	7.24275255203
Breton-Adap	RANDOM_BY_TYPE	1502513	7.34206581116
Breton-Adap	RANDOM_BY_TYPE	2264719	7.24498987198
Breton-Adap	RANDOM_BY_TYPE	2447471	7.27046871185
Breton-Adap	RANDOM_BY_TYPE	2479666	7.24078273773
Breton-Adap	RANDOM_BY_TYPE	2559461	7.2626581192
Breton-Adap	RANDOM_BY_TYPE	3224913	7.25822687149
Breton-Adap	RANDOM_BY_TYPE	3972801	7.22079324722
Breton-Adap	RANDOM_BY_TYPE	4220383	7.27578544617
Breton-Adap	RANDOM_BY_TYPE	4227413	7.30168294907
Breton-Adap	RANDOM_BY_TYPE	4915528	7.3042383194
Breton-Adap	RANDOM_BY_TYPE	4959917	7.23161077499
Breton-Adap	RANDOM_BY_TYPE	505993	7.25397443771
Breton-Adap	RANDOM_BY_TYPE	5851494	7.22709846497
Breton-Adap	RANDOM_BY_TYPE	5865368	7.22710418701
Breton-Adap	RANDOM_BY_TYPE	6059963	7.24942970276
Breton-Adap	RANDOM_BY_TYPE	6066409	7.27684879303
Breton-Adap	RANDOM_BY_TYPE	6131655	7.25392580032
Breton-Adap	RANDOM_BY_TYPE	6194541	7.26139974594
Breton-Adap	RANDOM_BY_TYPE	6965770	7.28133106232
Breton-Adap	RANDOM_BY_TYPE	7132741	7.2722659111
Breton-Adap	RANDOM_BY_TYPE	7250291	7.21762609482
Breton-Adap	RANDOM_BY_TYPE	7292530	7.24753189087
Breton-Adap	RANDOM_BY_TYPE	746347	7.29406547546
Breton-Adap	RANDOM_BY_TYPE	7532768	7.31098985672
Breton-Adap	RANDOM_BY_TYPE	7659940	7.22557735443
Breton-Adap	RANDOM_BY_TYPE	797551	7.2375369072
Breton-Adap	RANDOM_BY_TYPE	8102282	7.25106477737
Breton-Adap	RANDOM_BY_TYPE	818910	7.21958303452
Breton-Adap	RANDOM_BY_TYPE	8744621	7.2745218277
Breton-Adap	RANDOM_BY_TYPE	9590715	7.22031784058
Breton-Adap	RANDOM_BY_TYPE	9810841	7.21539831161
Breton-Adap	RANDOM_BY_TYPE	9829103	7.2344622612
Breton-Adap	RANDOM_BY_TYPE	9944614	7.23393630981
Breton-Adap	GROUND	1056232	7.18028020859
Breton-Adap	GROUND	2730325	7.17820739746
Breton-Adap	GROUND	3320735	7.16493940353
Breton-Adap	GROUND	4349637	7.15487194061
Breton-Adap	GROUND	5142148	7.15780258179
Breton-Adap	GROUND	5275388	7.16374397278
Breton-Adap	GROUND	6325468	7.17153024673
Breton-Adap	GROUND	7917296	7.16337966919
Breton-Adap	GROUND	8723919	7.17932033539
Breton-Adap	GROUND	9317583	7.18972349167
Buryat-Adap	REAL_REAL	2321535	4.1508769989
Buryat-Adap	REAL_REAL	2444097	4.14807510376
Buryat-Adap	REAL_REAL	260417	4.16030836105
Buryat-Adap	REAL_REAL	295762	4.15452003479
Buryat-Adap	REAL_REAL	3212964	4.15270614624
Buryat-Adap	REAL_REAL	3369526	4.1464099884
Buryat-Adap	REAL_REAL	365100	4.15094518661
Buryat-Adap	REAL_REAL	4171944	4.14992618561
Buryat-Adap	REAL_REAL	4555129	4.15245628357
Buryat-Adap	REAL_REAL	5575253	4.15474700928
Buryat-Adap	REAL_REAL	5783391	4.14785909653
Buryat-Adap	REAL_REAL	6125301	4.15311765671
Buryat-Adap	REAL_REAL	6530579	4.15509462357
Buryat-Adap	REAL_REAL	6710932	4.15702152252
Buryat-Adap	REAL_REAL	8196710	4.16203737259
Buryat-Adap	REAL_REAL	8495797	4.17816400528
Buryat-Adap	REAL_REAL	8851320	4.15329551697
Buryat-Adap	REAL_REAL	930014	4.1475520134
Buryat-Adap	RANDOM_BY_TYPE	1182072	4.21311044693
Buryat-Adap	RANDOM_BY_TYPE	1263166	4.20721912384
Buryat-Adap	RANDOM_BY_TYPE	1376094	4.23563051224
Buryat-Adap	RANDOM_BY_TYPE	1810931	4.19832134247
Buryat-Adap	RANDOM_BY_TYPE	2876952	4.20031118393
Buryat-Adap	RANDOM_BY_TYPE	2895181	4.19907045364
Buryat-Adap	RANDOM_BY_TYPE	3072005	4.22417640686
Buryat-Adap	RANDOM_BY_TYPE	3590522	4.22234296799
Buryat-Adap	RANDOM_BY_TYPE	3854577	4.19694852829
Buryat-Adap	RANDOM_BY_TYPE	4023841	4.19769096375
Buryat-Adap	RANDOM_BY_TYPE	4056628	4.20163393021
Buryat-Adap	RANDOM_BY_TYPE	4221507	4.20879220963
Buryat-Adap	RANDOM_BY_TYPE	4363885	4.20250558853
Buryat-Adap	RANDOM_BY_TYPE	4584943	4.20271873474
Buryat-Adap	RANDOM_BY_TYPE	5682541	4.21448230743
Buryat-Adap	RANDOM_BY_TYPE	6292754	4.20557355881
Buryat-Adap	RANDOM_BY_TYPE	7389627	4.19551897049
Buryat-Adap	RANDOM_BY_TYPE	7549254	4.19701433182
Buryat-Adap	RANDOM_BY_TYPE	7789445	4.21291446686
Buryat-Adap	RANDOM_BY_TYPE	8014118	4.20105409622
Buryat-Adap	RANDOM_BY_TYPE	8382988	4.23321008682
Buryat-Adap	RANDOM_BY_TYPE	8991277	4.21065616608
Buryat-Adap	RANDOM_BY_TYPE	9256165	4.19855356216
Buryat-Adap	RANDOM_BY_TYPE	9457044	4.19290876389
Buryat-Adap	RANDOM_BY_TYPE	9884204	4.18551445007
Buryat-Adap	RANDOM_BY_TYPE	9999864	4.19695949554
Buryat-Adap	GROUND	1121167	4.17692708969
Buryat-Adap	GROUND	1310994	4.18622112274
Buryat-Adap	GROUND	3982254	4.17842960358
Buryat-Adap	GROUND	4462881	4.17775630951
Buryat-Adap	GROUND	8722913	4.18377780914
Buryat-Adap	GROUND	9241478	4.17693805695
Buryat-Adap	GROUND	9280313	4.17695522308
Buryat-Adap	GROUND	9560213	4.17717313766
Buryat-Adap	GROUND	9565479	4.18796682358
Buryat-Adap	GROUND	9862895	4.19048070908
Cantonese-Adap	REAL_REAL	143465	5.21923971176
Cantonese-Adap	REAL_REAL	1616192	5.25328540802
Cantonese-Adap	REAL_REAL	1906599	5.23929691315
Cantonese-Adap	REAL_REAL	1976354	5.25708770752
Cantonese-Adap	REAL_REAL	2082501	5.22484111786
Cantonese-Adap	REAL_REAL	2393679	5.22701931
Cantonese-Adap	REAL_REAL	2434218	5.22924757004
Cantonese-Adap	REAL_REAL	2827173	5.2212266922
Cantonese-Adap	REAL_REAL	3710092	5.20674276352
Cantonese-Adap	REAL_REAL	4431603	5.2167596817
Cantonese-Adap	REAL_REAL	4765123	5.21525716782
Cantonese-Adap	REAL_REAL	5004780	5.248691082
Cantonese-Adap	REAL_REAL	5076378	5.28280162811
Cantonese-Adap	REAL_REAL	5263302	5.23485565186
Cantonese-Adap	REAL_REAL	5852266	5.24340295792
Cantonese-Adap	REAL_REAL	62954	5.25133275986
Cantonese-Adap	REAL_REAL	686877	5.25401210785
Cantonese-Adap	REAL_REAL	6943351	5.36952161789
Cantonese-Adap	REAL_REAL	760318	5.22674655914
Cantonese-Adap	REAL_REAL	7720052	5.22236156464
Cantonese-Adap	REAL_REAL	8178209	5.20449924469
Cantonese-Adap	REAL_REAL	840959	5.25336885452
Cantonese-Adap	REAL_REAL	8615929	5.24231815338
Cantonese-Adap	REAL_REAL	8831421	5.28955316544
Cantonese-Adap	REAL_REAL	8869512	5.23997545242
Cantonese-Adap	REAL_REAL	9109828	5.22265720367
Cantonese-Adap	REAL_REAL	9337517	5.1973156929
Cantonese-Adap	REAL_REAL	9409565	5.27258777618
Cantonese-Adap	REAL_REAL	9424219	5.2234992981
Cantonese-Adap	REAL_REAL	9482891	5.21467781067
Cantonese-Adap	REAL_REAL	9529992	5.23941278458
Cantonese-Adap	REAL_REAL	9755517	5.30931520462
Cantonese-Adap	RANDOM_BY_TYPE	1026615	5.32677125931
Cantonese-Adap	RANDOM_BY_TYPE	1034795	5.35697174072
Cantonese-Adap	RANDOM_BY_TYPE	1072467	5.25643968582
Cantonese-Adap	RANDOM_BY_TYPE	111186	5.45031929016
Cantonese-Adap	RANDOM_BY_TYPE	1126997	5.45617341995
Cantonese-Adap	RANDOM_BY_TYPE	1152159	5.46106672287
Cantonese-Adap	RANDOM_BY_TYPE	1197035	5.31244373322
Cantonese-Adap	RANDOM_BY_TYPE	1219910	5.32054138184
Cantonese-Adap	RANDOM_BY_TYPE	1222305	5.3284945488
Cantonese-Adap	RANDOM_BY_TYPE	1316764	5.39484930038
Cantonese-Adap	RANDOM_BY_TYPE	1319659	5.32684612274
Cantonese-Adap	RANDOM_BY_TYPE	1328759	5.28358411789
Cantonese-Adap	RANDOM_BY_TYPE	1342605	5.29714536667
Cantonese-Adap	RANDOM_BY_TYPE	1343610	5.30022382736
Cantonese-Adap	RANDOM_BY_TYPE	137100	5.37059020996
Cantonese-Adap	RANDOM_BY_TYPE	1390529	5.31520414352
Cantonese-Adap	RANDOM_BY_TYPE	1397398	5.31708908081
Cantonese-Adap	RANDOM_BY_TYPE	1413374	5.29515123367
Cantonese-Adap	RANDOM_BY_TYPE	1434424	5.35613489151
Cantonese-Adap	RANDOM_BY_TYPE	1511575	5.33297348022
Cantonese-Adap	RANDOM_BY_TYPE	1521971	5.37933301926
Cantonese-Adap	RANDOM_BY_TYPE	1522279	5.354991436
Cantonese-Adap	RANDOM_BY_TYPE	1550782	5.36662244797
Cantonese-Adap	RANDOM_BY_TYPE	1571714	5.27550268173
Cantonese-Adap	RANDOM_BY_TYPE	1572358	5.30208969116
Cantonese-Adap	RANDOM_BY_TYPE	163979	5.35626077652
Cantonese-Adap	RANDOM_BY_TYPE	1672964	5.33709049225
Cantonese-Adap	RANDOM_BY_TYPE	1683962	5.29034280777
Cantonese-Adap	RANDOM_BY_TYPE	1684435	5.30098485947
Cantonese-Adap	RANDOM_BY_TYPE	1750608	5.32403993607
Cantonese-Adap	RANDOM_BY_TYPE	1796798	5.28938150406
Cantonese-Adap	RANDOM_BY_TYPE	1866441	5.38582277298
Cantonese-Adap	RANDOM_BY_TYPE	1875720	5.28930187225
Cantonese-Adap	RANDOM_BY_TYPE	1881358	5.30130243301
Cantonese-Adap	RANDOM_BY_TYPE	1888765	5.29580402374
Cantonese-Adap	RANDOM_BY_TYPE	1903667	5.33619260788
Cantonese-Adap	RANDOM_BY_TYPE	1939079	5.25114250183
Cantonese-Adap	RANDOM_BY_TYPE	1967548	5.26866149902
Cantonese-Adap	RANDOM_BY_TYPE	1968148	5.35672569275
Cantonese-Adap	RANDOM_BY_TYPE	1972737	5.3767414093
Cantonese-Adap	RANDOM_BY_TYPE	1991396	5.3032207489
Cantonese-Adap	RANDOM_BY_TYPE	1996601	5.2921128273
Cantonese-Adap	RANDOM_BY_TYPE	2022784	5.26537132263
Cantonese-Adap	RANDOM_BY_TYPE	2107261	5.30975675583
Cantonese-Adap	RANDOM_BY_TYPE	2137989	5.27039957047
Cantonese-Adap	RANDOM_BY_TYPE	2145835	5.32160615921
Cantonese-Adap	RANDOM_BY_TYPE	2211661	5.34458971024
Cantonese-Adap	RANDOM_BY_TYPE	2264830	5.39673376083
Cantonese-Adap	RANDOM_BY_TYPE	2278332	5.4022026062
Cantonese-Adap	RANDOM_BY_TYPE	229349	5.28934001923
Cantonese-Adap	RANDOM_BY_TYPE	2293786	5.31433486938
Cantonese-Adap	RANDOM_BY_TYPE	2333415	5.29342508316
Cantonese-Adap	RANDOM_BY_TYPE	2415703	5.28629732132
Cantonese-Adap	RANDOM_BY_TYPE	2424840	5.33220338821
Cantonese-Adap	RANDOM_BY_TYPE	242985	5.27777481079
Cantonese-Adap	RANDOM_BY_TYPE	2432873	5.31053066254
Cantonese-Adap	RANDOM_BY_TYPE	2447742	5.28797054291
Cantonese-Adap	RANDOM_BY_TYPE	2453788	5.3711271286
Cantonese-Adap	RANDOM_BY_TYPE	2500304	5.36420631409
Cantonese-Adap	RANDOM_BY_TYPE	2505036	5.3426618576
Cantonese-Adap	RANDOM_BY_TYPE	2508826	5.28908920288
Cantonese-Adap	RANDOM_BY_TYPE	2555595	5.31440496445
Cantonese-Adap	RANDOM_BY_TYPE	2588070	5.30293893814
Cantonese-Adap	RANDOM_BY_TYPE	2616644	5.34740352631
Cantonese-Adap	RANDOM_BY_TYPE	2658479	5.32266902924
Cantonese-Adap	RANDOM_BY_TYPE	2706765	5.26947784424
Cantonese-Adap	RANDOM_BY_TYPE	2742551	5.27882766724
Cantonese-Adap	RANDOM_BY_TYPE	2749761	5.36187267303
Cantonese-Adap	RANDOM_BY_TYPE	2771703	5.27567529678
Cantonese-Adap	RANDOM_BY_TYPE	2800979	5.28272771835
Cantonese-Adap	RANDOM_BY_TYPE	2843592	5.2898440361
Cantonese-Adap	RANDOM_BY_TYPE	2872285	5.30028295517
Cantonese-Adap	RANDOM_BY_TYPE	2877675	5.36922121048
Cantonese-Adap	RANDOM_BY_TYPE	3057397	5.33004951477
Cantonese-Adap	RANDOM_BY_TYPE	3061091	5.3281750679
Cantonese-Adap	RANDOM_BY_TYPE	3087311	5.33477163315
Cantonese-Adap	RANDOM_BY_TYPE	3116901	5.32061052322
Cantonese-Adap	RANDOM_BY_TYPE	3131295	5.29830169678
Cantonese-Adap	RANDOM_BY_TYPE	3139556	5.30274581909
Cantonese-Adap	RANDOM_BY_TYPE	3173202	5.35660409927
Cantonese-Adap	RANDOM_BY_TYPE	3176742	5.33932924271
Cantonese-Adap	RANDOM_BY_TYPE	3194694	5.31330776215
Cantonese-Adap	RANDOM_BY_TYPE	3262583	5.31919384003
Cantonese-Adap	RANDOM_BY_TYPE	3280196	5.32458782196
Cantonese-Adap	RANDOM_BY_TYPE	3310224	5.35061073303
Cantonese-Adap	RANDOM_BY_TYPE	3348341	5.27880573273
Cantonese-Adap	RANDOM_BY_TYPE	3363182	5.33666133881
Cantonese-Adap	RANDOM_BY_TYPE	3456464	5.26006746292
Cantonese-Adap	RANDOM_BY_TYPE	3493245	5.27148199081
Cantonese-Adap	RANDOM_BY_TYPE	3499145	5.28314638138
Cantonese-Adap	RANDOM_BY_TYPE	3513611	5.26393508911
Cantonese-Adap	RANDOM_BY_TYPE	3550607	5.33336257935
Cantonese-Adap	RANDOM_BY_TYPE	360348	5.28813076019
Cantonese-Adap	RANDOM_BY_TYPE	3618829	5.44226694107
Cantonese-Adap	RANDOM_BY_TYPE	3646122	5.3097987175
Cantonese-Adap	RANDOM_BY_TYPE	364632	5.33829307556
Cantonese-Adap	RANDOM_BY_TYPE	370591	5.35352468491
Cantonese-Adap	RANDOM_BY_TYPE	3736842	5.35034370422
Cantonese-Adap	RANDOM_BY_TYPE	3745458	5.27229356766
Cantonese-Adap	RANDOM_BY_TYPE	3781907	5.29132604599
Cantonese-Adap	RANDOM_BY_TYPE	3793656	5.30133390427
Cantonese-Adap	RANDOM_BY_TYPE	3830740	5.26008367538
Cantonese-Adap	RANDOM_BY_TYPE	3836606	5.35472249985
Cantonese-Adap	RANDOM_BY_TYPE	3847877	5.32895421982
Cantonese-Adap	RANDOM_BY_TYPE	3869473	5.27471208572
Cantonese-Adap	RANDOM_BY_TYPE	3892216	5.394323349
Cantonese-Adap	RANDOM_BY_TYPE	3910429	5.28774547577
Cantonese-Adap	RANDOM_BY_TYPE	3942417	5.28455638885
Cantonese-Adap	RANDOM_BY_TYPE	3944618	5.3232126236
Cantonese-Adap	RANDOM_BY_TYPE	3946745	5.31422901154
Cantonese-Adap	RANDOM_BY_TYPE	4013986	5.27950334549
Cantonese-Adap	RANDOM_BY_TYPE	4015534	5.30439472198
Cantonese-Adap	RANDOM_BY_TYPE	4037984	5.36870288849
Cantonese-Adap	RANDOM_BY_TYPE	4044313	5.40535926819
Cantonese-Adap	RANDOM_BY_TYPE	4045194	5.50621652603
Cantonese-Adap	RANDOM_BY_TYPE	4086292	5.3398680687
Cantonese-Adap	RANDOM_BY_TYPE	4149536	5.29576158524
Cantonese-Adap	RANDOM_BY_TYPE	4153791	5.39396619797
Cantonese-Adap	RANDOM_BY_TYPE	4187989	5.31999492645
Cantonese-Adap	RANDOM_BY_TYPE	4211027	5.27735328674
Cantonese-Adap	RANDOM_BY_TYPE	4241569	5.43771696091
Cantonese-Adap	RANDOM_BY_TYPE	4253775	5.46028709412
Cantonese-Adap	RANDOM_BY_TYPE	4262142	5.3287191391
Cantonese-Adap	RANDOM_BY_TYPE	4263963	5.2578253746
Cantonese-Adap	RANDOM_BY_TYPE	4315556	5.31791782379
Cantonese-Adap	RANDOM_BY_TYPE	4344345	5.34984922409
Cantonese-Adap	RANDOM_BY_TYPE	4376992	5.29389953613
Cantonese-Adap	RANDOM_BY_TYPE	4407416	5.28126430511
Cantonese-Adap	RANDOM_BY_TYPE	4468222	5.29394483566
Cantonese-Adap	RANDOM_BY_TYPE	4484860	5.33319091797
Cantonese-Adap	RANDOM_BY_TYPE	4494254	5.36164140701
Cantonese-Adap	RANDOM_BY_TYPE	4496010	5.27643060684
Cantonese-Adap	RANDOM_BY_TYPE	4548315	5.44205093384
Cantonese-Adap	RANDOM_BY_TYPE	455451	5.32041406631
Cantonese-Adap	RANDOM_BY_TYPE	4569628	5.31606721878
Cantonese-Adap	RANDOM_BY_TYPE	4596434	5.42526578903
Cantonese-Adap	RANDOM_BY_TYPE	4607072	5.31245040894
Cantonese-Adap	RANDOM_BY_TYPE	4643473	5.34061956406
Cantonese-Adap	RANDOM_BY_TYPE	465357	5.315574646
Cantonese-Adap	RANDOM_BY_TYPE	4670955	5.33672523499
Cantonese-Adap	RANDOM_BY_TYPE	4694908	5.29172182083
Cantonese-Adap	RANDOM_BY_TYPE	4696664	5.28334760666
Cantonese-Adap	RANDOM_BY_TYPE	4720863	5.27830219269
Cantonese-Adap	RANDOM_BY_TYPE	4730835	5.34856271744
Cantonese-Adap	RANDOM_BY_TYPE	4740919	5.48540878296
Cantonese-Adap	RANDOM_BY_TYPE	4779850	5.43232059479
Cantonese-Adap	RANDOM_BY_TYPE	4836335	5.31785154343
Cantonese-Adap	RANDOM_BY_TYPE	4868000	5.36620903015
Cantonese-Adap	RANDOM_BY_TYPE	4899036	5.28768014908
Cantonese-Adap	RANDOM_BY_TYPE	4933983	5.28556728363
Cantonese-Adap	RANDOM_BY_TYPE	4952459	5.33196115494
Cantonese-Adap	RANDOM_BY_TYPE	4992711	5.29595279694
Cantonese-Adap	RANDOM_BY_TYPE	5077763	5.46222019196
Cantonese-Adap	RANDOM_BY_TYPE	5108511	5.31929731369
Cantonese-Adap	RANDOM_BY_TYPE	5120062	5.32044172287
Cantonese-Adap	RANDOM_BY_TYPE	521835	5.36982536316
Cantonese-Adap	RANDOM_BY_TYPE	5271281	5.28913974762
Cantonese-Adap	RANDOM_BY_TYPE	5295967	5.28198099136
Cantonese-Adap	RANDOM_BY_TYPE	5461854	5.35369300842
Cantonese-Adap	RANDOM_BY_TYPE	5465783	5.40162181854
Cantonese-Adap	RANDOM_BY_TYPE	5491911	5.25813150406
Cantonese-Adap	RANDOM_BY_TYPE	5528911	5.26763868332
Cantonese-Adap	RANDOM_BY_TYPE	553658	5.29384469986
Cantonese-Adap	RANDOM_BY_TYPE	5617101	5.45672416687
Cantonese-Adap	RANDOM_BY_TYPE	5623415	5.47418928146
Cantonese-Adap	RANDOM_BY_TYPE	5669644	5.33950233459
Cantonese-Adap	RANDOM_BY_TYPE	5684194	5.32581949234
Cantonese-Adap	RANDOM_BY_TYPE	5699209	5.40690469742
Cantonese-Adap	RANDOM_BY_TYPE	5703777	5.49687862396
Cantonese-Adap	RANDOM_BY_TYPE	5709886	5.2741394043
Cantonese-Adap	RANDOM_BY_TYPE	5719620	5.28348875046
Cantonese-Adap	RANDOM_BY_TYPE	5733889	5.28554105759
Cantonese-Adap	RANDOM_BY_TYPE	5741685	5.36358547211
Cantonese-Adap	RANDOM_BY_TYPE	5753356	5.37359762192
Cantonese-Adap	RANDOM_BY_TYPE	5759696	5.40086698532
Cantonese-Adap	RANDOM_BY_TYPE	5766033	5.31702709198
Cantonese-Adap	RANDOM_BY_TYPE	5815255	5.26695156097
Cantonese-Adap	RANDOM_BY_TYPE	5821658	5.31822681427
Cantonese-Adap	RANDOM_BY_TYPE	5840206	5.29590082169
Cantonese-Adap	RANDOM_BY_TYPE	5841989	5.31328964233
Cantonese-Adap	RANDOM_BY_TYPE	584362	5.33192110062
Cantonese-Adap	RANDOM_BY_TYPE	5859908	5.24025058746
Cantonese-Adap	RANDOM_BY_TYPE	5933122	5.31022787094
Cantonese-Adap	RANDOM_BY_TYPE	597592	5.33025789261
Cantonese-Adap	RANDOM_BY_TYPE	6004148	5.32527399063
Cantonese-Adap	RANDOM_BY_TYPE	6089971	5.34147024155
Cantonese-Adap	RANDOM_BY_TYPE	6102297	5.47616863251
Cantonese-Adap	RANDOM_BY_TYPE	6159041	5.35905647278
Cantonese-Adap	RANDOM_BY_TYPE	616451	5.50744581223
Cantonese-Adap	RANDOM_BY_TYPE	617903	5.35846757889
Cantonese-Adap	RANDOM_BY_TYPE	6216072	5.32826757431
Cantonese-Adap	RANDOM_BY_TYPE	6244030	5.32141923904
Cantonese-Adap	RANDOM_BY_TYPE	6293952	5.36044883728
Cantonese-Adap	RANDOM_BY_TYPE	6320246	5.34266471863
Cantonese-Adap	RANDOM_BY_TYPE	6330591	5.50215053558
Cantonese-Adap	RANDOM_BY_TYPE	6332357	5.34064292908
Cantonese-Adap	RANDOM_BY_TYPE	6348447	5.36469459534
Cantonese-Adap	RANDOM_BY_TYPE	6390369	5.28476667404
Cantonese-Adap	RANDOM_BY_TYPE	6472344	5.29574155807
Cantonese-Adap	RANDOM_BY_TYPE	6498335	5.34484291077
Cantonese-Adap	RANDOM_BY_TYPE	6541914	5.31203556061
Cantonese-Adap	RANDOM_BY_TYPE	661645	5.30908441544
Cantonese-Adap	RANDOM_BY_TYPE	6622484	5.3106470108
Cantonese-Adap	RANDOM_BY_TYPE	6640551	5.29392385483
Cantonese-Adap	RANDOM_BY_TYPE	6669074	5.36888456345
Cantonese-Adap	RANDOM_BY_TYPE	669427	5.34797048569
Cantonese-Adap	RANDOM_BY_TYPE	6757999	5.24763011932
Cantonese-Adap	RANDOM_BY_TYPE	676877	5.41399717331
Cantonese-Adap	RANDOM_BY_TYPE	6770855	5.35558366776
Cantonese-Adap	RANDOM_BY_TYPE	6774996	5.33667516708
Cantonese-Adap	RANDOM_BY_TYPE	6791536	5.26398801804
Cantonese-Adap	RANDOM_BY_TYPE	6805659	5.28437185287
Cantonese-Adap	RANDOM_BY_TYPE	6852962	5.31167316437
Cantonese-Adap	RANDOM_BY_TYPE	6913842	5.27787590027
Cantonese-Adap	RANDOM_BY_TYPE	6955381	5.25127029419
Cantonese-Adap	RANDOM_BY_TYPE	6970547	5.28129482269
Cantonese-Adap	RANDOM_BY_TYPE	6988225	5.36402416229
Cantonese-Adap	RANDOM_BY_TYPE	6999748	5.28260850906
Cantonese-Adap	RANDOM_BY_TYPE	7038709	5.30624198914
Cantonese-Adap	RANDOM_BY_TYPE	7083802	5.31895971298
Cantonese-Adap	RANDOM_BY_TYPE	7138498	5.31409740448
Cantonese-Adap	RANDOM_BY_TYPE	7203857	5.27733564377
Cantonese-Adap	RANDOM_BY_TYPE	7228085	5.304874897
Cantonese-Adap	RANDOM_BY_TYPE	7228143	5.34557008743
Cantonese-Adap	RANDOM_BY_TYPE	7241981	5.31686544418
Cantonese-Adap	RANDOM_BY_TYPE	7246751	5.30872154236
Cantonese-Adap	RANDOM_BY_TYPE	7259344	5.33641147614
Cantonese-Adap	RANDOM_BY_TYPE	7266478	5.27797222137
Cantonese-Adap	RANDOM_BY_TYPE	7294731	5.32665109634
Cantonese-Adap	RANDOM_BY_TYPE	7306618	5.26270532608
Cantonese-Adap	RANDOM_BY_TYPE	7321390	5.3975071907
Cantonese-Adap	RANDOM_BY_TYPE	7379532	5.31380844116
Cantonese-Adap	RANDOM_BY_TYPE	7394501	5.33160161972
Cantonese-Adap	RANDOM_BY_TYPE	7530266	5.42658042908
Cantonese-Adap	RANDOM_BY_TYPE	7577996	5.32781982422
Cantonese-Adap	RANDOM_BY_TYPE	7619137	5.32684898376
Cantonese-Adap	RANDOM_BY_TYPE	7657826	5.40454673767
Cantonese-Adap	RANDOM_BY_TYPE	7673873	5.29344177246
Cantonese-Adap	RANDOM_BY_TYPE	7737518	5.45136833191
Cantonese-Adap	RANDOM_BY_TYPE	7742612	5.48997688293
