Language	Position	Type	Memory	MI_Mean	MI_SD	MI_SE
Basque	19	RANDOM_BY_TYPE	0.362132817507	0.345095694065	0.0207673851401	0.00536211580038
Basque	20	RANDOM_BY_TYPE	0.380239456892	0.356377720833	0.0253827013075	0.00655378494412
Basque	21	RANDOM_BY_TYPE	0.398346096277	0.366495043039	0.0298900324851	0.00771757308394
Basque	22	RANDOM_BY_TYPE	0.416452735662	0.374700129032	0.0333913080394	0.00862159859389
Basque	23	RANDOM_BY_TYPE	0.434559375048	0.381620317698	0.0365602113307	0.00943980552256
Basque	24	RANDOM_BY_TYPE	0.452666014433	0.387519270182	0.0392495431006	0.0101341884583
Basque	25	RANDOM_BY_TYPE	0.470772653818	0.39221277833	0.0419282652438	0.0108258314431
Basque	26	RANDOM_BY_TYPE	0.488879293203	0.395687758923	0.044497769326	0.0114892739803
Basque	27	RANDOM_BY_TYPE	0.506985962391	0.398477554321	0.0469788350165	0.0121298823506
Basque	28	RANDOM_BY_TYPE	0.525092601776	0.400353491306	0.0490072406828	0.0126536143944
Basque	29	RANDOM_BY_TYPE	0.543199241161	0.401721835136	0.0506429970264	0.0130759654567
Basque	30	RANDOM_BY_TYPE	0.561305880547	0.402633458376	0.0518031381071	0.0133755123243
Basque	31	RANDOM_BY_TYPE	0.579412519932	0.403280556202	0.0526645332575	0.013597923331
Basque	32	RANDOM_BY_TYPE	0.597519159317	0.403643488884	0.0531615875661	0.0137262623757
Basque	33	RANDOM_BY_TYPE	0.615625798702	0.403689563274	0.0532110370696	0.0137390298769
Basque	34	RANDOM_BY_TYPE	0.633732438087	0.403689563274	0.0532110370696	0.0137390298769
Basque	35	RANDOM_BY_TYPE	0.651839077473	0.403689563274	0.0532110370696	0.0137390298769
Basque	36	RANDOM_BY_TYPE	0.669945716858	0.403689563274	0.0532110370696	0.0137390298769
Basque	37	RANDOM_BY_TYPE	0.688052356243	0.403689563274	0.0532110370696	0.0137390298769
Basque	38	RANDOM_BY_TYPE	0.706158995628	0.403689563274	0.0532110370696	0.0137390298769
Basque	0	GROUND	0.0181066412479	0.0181066412479	0.0	0.0
Basque	1	GROUND	0.0362132824957	0.0362132824957	0.0	0.0
Basque	2	GROUND	0.054319921881	0.0543199181557	1.52587890625e-05	5.08626317242e-06
Basque	3	GROUND	0.0724265649915	0.0724265649915	0.0	0.0
Basque	4	GROUND	0.0905332043767	0.0905331969261	3.0517578125e-05	1.01725263448e-05
Basque	5	GROUND	0.108639843762	0.108639836311	3.0517578125e-05	1.01725263448e-05
Basque	6	GROUND	0.126746490598	0.126746490598	0.0	0.0
Basque	7	GROUND	0.144853129983	0.144853129983	0.0	0.0
Basque	8	GROUND	0.162959769368	0.162959769368	0.0	0.0
Basque	9	GROUND	0.181066408753	0.181066393852	6.103515625e-05	2.03450526897e-05
Basque	10	GROUND	0.199173048139	0.19917306304	0.0	0.0
Basque	11	GROUND	0.217279687524	0.217279672623	6.103515625e-05	2.03450526897e-05
Basque	12	GROUND	0.235386326909	0.23538634181	0.0	0.0
Basque	13	GROUND	0.253492981195	0.253492981195	0.0	0.0
Basque	14	GROUND	0.271599620581	0.271599620581	0.0	0.0
Basque	15	GROUND	0.289706259966	0.289706259966	0.0	0.0
Basque	16	GROUND	0.307812899351	0.307812899351	0.0	0.0
Basque	17	GROUND	0.325919538736	0.325919538736	0.0	0.0
Basque	18	GROUND	0.344026178122	0.344026148319	0.000149504994624	4.98349982081e-05
Basque	19	GROUND	0.362132817507	0.362132787704	0.0001220703125	4.06901053793e-05
Basque	20	GROUND	0.380239456892	0.380239486694	0.0	0.0
Basque	21	GROUND	0.398346096277	0.39834612608	0.0	0.0
Basque	22	GROUND	0.416452735662	0.41645270586	0.000172633488546	5.75444973947e-05
Basque	23	GROUND	0.434559375048	0.434559345245	0.0001220703125	4.06901053793e-05
Basque	24	GROUND	0.452666014433	0.452666014433	0.0	0.0
Basque	25	GROUND	0.470772653818	0.47077268362	0.0	0.0
Basque	26	GROUND	0.488879293203	0.488879263401	0.000211431979551	7.0477326517e-05
Basque	27	GROUND	0.506985962391	0.506702125072	0.000791106023826	0.000263702007942
Basque	28	GROUND	0.525092601776	0.523802816868	0.00364988204092	0.00121662730817
Basque	29	GROUND	0.543199241161	0.540903508663	0.00649615935981	0.00216538645327
Basque	30	GROUND	0.561305880547	0.558004319668	0.00933339074254	0.00311113032512
Basque	31	GROUND	0.579412519932	0.57474219799	0.0127363270149	0.00424544233829
Basque	32	GROUND	0.597519159317	0.589096009731	0.0162358097732	0.00541193643585
Basque	33	GROUND	0.615625798702	0.59836679697	0.0188952852041	0.00629842840135
Basque	34	GROUND	0.633732438087	0.606228590012	0.021666707471	0.00722223566845
Basque	35	GROUND	0.651839077473	0.61295825243	0.0242345687002	0.00807818956673
Basque	36	GROUND	0.669945716858	0.618371129036	0.0263926070184	0.00879753567278
Basque	37	GROUND	0.688052356243	0.621917724609	0.0279628969729	0.00932096596807
Basque	38	GROUND	0.706158995628	0.623661339283	0.0289278309792	0.00964261032641
Bulgarian	0	REAL_REAL	0.0355536937714	0.0355536937714	0.0	0.0
Bulgarian	1	REAL_REAL	0.0711073875427	0.0711073875427	0.0	0.0
Bulgarian	2	REAL_REAL	0.106661081314	0.106661081314	0.0	0.0
Bulgarian	3	REAL_REAL	0.142214775085	0.142214775085	0.0	0.0
Bulgarian	4	REAL_REAL	0.177768468857	0.177768468857	6.103515625e-05	2.49174972851e-05
Bulgarian	5	REAL_REAL	0.213322162628	0.213322162628	0.0	0.0
Bulgarian	6	REAL_REAL	0.2488758564	0.2488758564	0.0	0.0
Bulgarian	7	REAL_REAL	0.284429550171	0.284429550171	0.0	0.0
Bulgarian	8	REAL_REAL	0.319983243942	0.319983243942	0.0	0.0
Bulgarian	9	REAL_REAL	0.355536937714	0.355536937714	0.0001220703125	4.98349945701e-05
Bulgarian	10	REAL_REAL	0.391090631485	0.391090631485	0.0	0.0
Bulgarian	11	REAL_REAL	0.426644325256	0.426644325256	0.0	0.0
Bulgarian	12	REAL_REAL	0.462198019028	0.462198019028	0.0	0.0
Bulgarian	13	REAL_REAL	0.497751712799	0.497751712799	0.0	0.0
Bulgarian	14	REAL_REAL	0.53330540657	0.53330540657	0.0	0.0
Bulgarian	15	REAL_REAL	0.568859100342	0.568859100342	0.0	0.0
Bulgarian	16	REAL_REAL	0.604412794113	0.604412794113	0.0	0.0
Bulgarian	17	REAL_REAL	0.639966487885	0.639966487885	0.0	0.0
Bulgarian	18	REAL_REAL	0.675520181656	0.675520181656	0.0	0.0
Bulgarian	19	REAL_REAL	0.711073875427	0.711073875427	0.000244140625	9.96699891402e-05
Bulgarian	20	REAL_REAL	0.746627569199	0.746627569199	0.0	0.0
Bulgarian	21	REAL_REAL	0.78218126297	0.78218126297	0.0	0.0
Bulgarian	22	REAL_REAL	0.817734956741	0.817734897137	0.000244140625	9.96699891402e-05
Bulgarian	23	REAL_REAL	0.853288650513	0.853288650513	0.0	0.0
Bulgarian	24	REAL_REAL	0.888842344284	0.887855768204	0.00156326277647	0.000638199329842
Bulgarian	25	REAL_REAL	0.924396038055	0.908161103725	0.00386020238511	0.00157592096366
Bulgarian	26	REAL_REAL	0.959949731827	0.925937950611	0.00384473055601	0.00156960461754
Bulgarian	27	REAL_REAL	0.995503425598	0.943714797497	0.00386020238511	0.00157592096366
Bulgarian	28	REAL_REAL	1.03105711937	0.961491644382	0.00386020238511	0.00157592096366
Bulgarian	29	REAL_REAL	1.06661081314	0.979268491268	0.00384473055601	0.00156960461754
Bulgarian	30	REAL_REAL	1.10216450691	0.997045338154	0.00385247403756	0.00157276587561
Bulgarian	31	REAL_REAL	1.13771820068	1.01153862476	0.00442157452926	0.00180510012433
Bulgarian	32	REAL_REAL	1.17327189445	1.02338981628	0.00440807361156	0.00179958844092
Bulgarian	33	REAL_REAL	1.20882558823	1.0339550972	0.00472145481035	0.00192752573639
Bulgarian	34	REAL_REAL	1.244379282	1.0426980257	0.00485833687708	0.00198340765201
Bulgarian	35	REAL_REAL	1.27993297577	1.04998290539	0.00509780598804	0.00208117044531
Bulgarian	36	REAL_REAL	1.31548666954	1.05586230755	0.00549180759117	0.00224202102982
Bulgarian	37	REAL_REAL	1.35104036331	1.06011497974	0.00616666534916	0.00251753046177
Bulgarian	38	REAL_REAL	1.38659405708	1.06174075603	0.00729159405455	0.00297678075731
Bulgarian	0	RANDOM_BY_TYPE	0.0355536937714	0.0355536937714	1.07895930341e-05	3.41196891895e-06
Bulgarian	1	RANDOM_BY_TYPE	0.0711073875427	0.0711073875427	2.15791860683e-05	6.82393783791e-06
Bulgarian	2	RANDOM_BY_TYPE	0.106661081314	0.106661081314	0.0	0.0
Bulgarian	3	RANDOM_BY_TYPE	0.142214775085	0.142214775085	4.31583721365e-05	1.36478756758e-05
Bulgarian	4	RANDOM_BY_TYPE	0.177768468857	0.177768468857	6.103515625e-05	1.93010109797e-05
Bulgarian	5	RANDOM_BY_TYPE	0.213322162628	0.213322162628	0.0	0.0
Bulgarian	6	RANDOM_BY_TYPE	0.2488758564	0.2488758564	0.0	0.0
Bulgarian	7	RANDOM_BY_TYPE	0.284429550171	0.284429550171	8.63167442731e-05	2.72957513516e-05
Bulgarian	8	RANDOM_BY_TYPE	0.319983243942	0.319983243942	0.0	0.0
Bulgarian	9	RANDOM_BY_TYPE	0.355536937714	0.355536937714	0.0001220703125	3.86020219594e-05
Bulgarian	10	RANDOM_BY_TYPE	0.391090631485	0.391090631485	0.0	0.0
Bulgarian	11	RANDOM_BY_TYPE	0.426644325256	0.426644325256	0.0	0.0
Bulgarian	12	RANDOM_BY_TYPE	0.462198019028	0.462198078632	0.0	0.0
Bulgarian	13	RANDOM_BY_TYPE	0.497751712799	0.495423018932	0.00531251356006	0.00167996424716
Bulgarian	14	RANDOM_BY_TYPE	0.53330540657	0.525817513466	0.0122143533081	0.00386251765303
Bulgarian	15	RANDOM_BY_TYPE	0.568859100342	0.555556833744	0.0197919607162	0.00625876756385
Bulgarian	16	RANDOM_BY_TYPE	0.604412794113	0.580309689045	0.0250086281449	0.0079084224999
Bulgarian	17	RANDOM_BY_TYPE	0.639966487885	0.600639820099	0.0279229003936	0.0088299959898
Bulgarian	18	RANDOM_BY_TYPE	0.675520181656	0.619733035564	0.0299806278199	0.00948070641607
Bulgarian	19	RANDOM_BY_TYPE	0.711073875427	0.637202382088	0.0305082984269	0.00964757055044
Bulgarian	20	RANDOM_BY_TYPE	0.746627569199	0.6543866992	0.0315739996731	0.009984575212
Bulgarian	21	RANDOM_BY_TYPE	0.78218126297	0.670895576477	0.0326847657561	0.0103358300403
Bulgarian	22	RANDOM_BY_TYPE	0.817734956741	0.685350298882	0.034363605082	0.0108667258173
Bulgarian	23	RANDOM_BY_TYPE	0.853288650513	0.697722136974	0.0360775068402	0.0114087089896
Bulgarian	24	RANDOM_BY_TYPE	0.888842344284	0.709197640419	0.0378764346242	0.011977580376
Bulgarian	25	RANDOM_BY_TYPE	0.924396038055	0.71940267086	0.0391950272024	0.0123945558444
Bulgarian	26	RANDOM_BY_TYPE	0.959949731827	0.728158533573	0.0405912697315	0.0128360865638
Bulgarian	27	RANDOM_BY_TYPE	0.995503425598	0.736026585102	0.0417409092188	0.0131996339187
Bulgarian	28	RANDOM_BY_TYPE	1.03105711937	0.742637515068	0.0429798476398	0.0135914208367
Bulgarian	29	RANDOM_BY_TYPE	1.06661081314	0.747758507729	0.0444322526455	0.0140507118776
Bulgarian	30	RANDOM_BY_TYPE	1.10216450691	0.751768410206	0.0458243563771	0.0144909340888
Bulgarian	31	RANDOM_BY_TYPE	1.13771820068	0.754776060581	0.0469118617475	0.0148348333314
Bulgarian	32	RANDOM_BY_TYPE	1.17327189445	0.756345152855	0.0474814288318	0.0150149455294
Bulgarian	33	RANDOM_BY_TYPE	1.20882558823	0.756736695766	0.047487705946	0.0150169311091
Bulgarian	34	RANDOM_BY_TYPE	1.244379282	0.756737649441	0.047487705946	0.0150169311091
Bulgarian	35	RANDOM_BY_TYPE	1.27993297577	0.756737649441	0.047487705946	0.0150169311091
Bulgarian	36	RANDOM_BY_TYPE	1.31548666954	0.756737649441	0.047487705946	0.0150169311091
Bulgarian	37	RANDOM_BY_TYPE	1.35104036331	0.756737649441	0.047487705946	0.0150169311091
Bulgarian	38	RANDOM_BY_TYPE	1.38659405708	0.756737649441	0.047487705946	0.0150169311091
Bulgarian	0	GROUND	0.0355536937714	0.0355536937714	0.0	0.0
Bulgarian	1	GROUND	0.0711073875427	0.0711073875427	0.0	0.0
Bulgarian	2	GROUND	0.106661081314	0.106661081314	3.0517578125e-05	1.24587486425e-05
Bulgarian	3	GROUND	0.142214775085	0.142214775085	0.0	0.0
Bulgarian	4	GROUND	0.177768468857	0.177768468857	6.103515625e-05	2.49174972851e-05
Bulgarian	5	GROUND	0.213322162628	0.213322162628	6.103515625e-05	2.49174972851e-05
Bulgarian	6	GROUND	0.2488758564	0.2488758564	6.103515625e-05	2.49174972851e-05
Bulgarian	7	GROUND	0.284429550171	0.284429550171	0.0	0.0
Bulgarian	8	GROUND	0.319983243942	0.319983243942	0.0	0.0
Bulgarian	9	GROUND	0.355536937714	0.355536937714	0.0001220703125	4.98349945701e-05
Bulgarian	10	GROUND	0.391090631485	0.391090631485	0.0	0.0
Bulgarian	11	GROUND	0.426644325256	0.426644325256	0.0001220703125	4.98349945701e-05
Bulgarian	12	GROUND	0.462198019028	0.462198019028	0.0	0.0
Bulgarian	13	GROUND	0.497751712799	0.497751712799	0.0001220703125	4.98349945701e-05
Bulgarian	14	GROUND	0.53330540657	0.53330540657	0.0	0.0
Bulgarian	15	GROUND	0.568859100342	0.568859100342	0.0	0.0
Bulgarian	16	GROUND	0.604412794113	0.604412794113	0.0	0.0
Bulgarian	17	GROUND	0.639966487885	0.639966487885	0.0	0.0
Bulgarian	18	GROUND	0.675520181656	0.675520181656	0.0	0.0
Bulgarian	19	GROUND	0.711073875427	0.711073875427	0.000244140625	9.96699891402e-05
Bulgarian	20	GROUND	0.746627569199	0.746627569199	0.0	0.0
Bulgarian	21	GROUND	0.78218126297	0.78218126297	0.0	0.0
Bulgarian	22	GROUND	0.817734956741	0.815231323242	0.00399675406516	0.00163166795392
Bulgarian	23	GROUND	0.853288650513	0.83528894186	0.00590497395024	0.00241069542244
Bulgarian	24	GROUND	0.888842344284	0.853065729141	0.00591001892462	0.00241275504231
Bulgarian	25	GROUND	0.924396038055	0.870842695236	0.00588981341571	0.00240450608544
Bulgarian	26	GROUND	0.959949731827	0.888619482517	0.00590497395024	0.00241069542244
Bulgarian	27	GROUND	0.995503425598	0.906396329403	0.00591001892462	0.00241275504231
Bulgarian	28	GROUND	1.03105711937	0.924173176289	0.00591001892462	0.00241275504231
Bulgarian	29	GROUND	1.06661081314	0.939955770969	0.0068967025727	0.002815566957
Bulgarian	30	GROUND	1.10216450691	0.951811313629	0.0068967025727	0.002815566957
Bulgarian	31	GROUND	1.13771820068	0.963216543198	0.00687506236136	0.00280673243105
Bulgarian	32	GROUND	1.17327189445	0.972711861134	0.00723414635286	0.00295332772657
Bulgarian	33	GROUND	1.20882558823	0.980367362499	0.00760371657088	0.00310420407914
Bulgarian	34	GROUND	1.244379282	0.986207544804	0.00804553553462	0.00328457611613
Bulgarian	35	GROUND	1.27993297577	0.990096330643	0.0084502287209	0.00344979134388
Bulgarian	36	GROUND	1.31548666954	0.992029845715	0.00895034335554	0.00365396216512
Bulgarian	37	GROUND	1.35104036331	0.992404222488	0.00941762793809	0.00384473032318
Bulgarian	38	GROUND	1.38659405708	0.992404222488	0.00941762793809	0.00384473032318
Croatian	0	REAL_REAL	0.0357517264783	0.035751722753	2.15791860683e-05	5.2337213674e-06
Croatian	1	REAL_REAL	0.0715034529567	0.0715034455061	4.31583721365e-05	1.04674427348e-05
Croatian	2	REAL_REAL	0.10725518316	0.107255190611	0.0	0.0
Croatian	3	REAL_REAL	0.143006905913	0.143006891012	8.63167442731e-05	2.09348854696e-05
Croatian	4	REAL_REAL	0.178758636117	0.178758636117	0.0	0.0
Croatian	5	REAL_REAL	0.214510366321	0.214510381222	0.0	0.0
Croatian	6	REAL_REAL	0.250262081623	0.250262051821	0.000149504994624	3.62602877431e-05
Croatian	7	REAL_REAL	0.286013811827	0.286013782024	0.000172633488546	4.18697709392e-05
Croatian	8	REAL_REAL	0.32176554203	0.321765482426	0.000193010113435	4.68118305434e-05
Croatian	9	REAL_REAL	0.357517272234	0.357517272234	0.0	0.0
Croatian	10	REAL_REAL	0.393269002438	0.39326903224	0.0	0.0
Croatian	11	REAL_REAL	0.429020732641	0.429020762444	0.0	0.0
Croatian	12	REAL_REAL	0.464772462845	0.464772433043	0.000172633488546	4.18697709392e-05
Croatian	13	REAL_REAL	0.500524163246	0.500524103642	0.000299009989249	7.25205754861e-05
Croatian	14	REAL_REAL	0.536275923252	0.536275923252	0.000172633488546	4.18697709392e-05
Croatian	15	REAL_REAL	0.572027623653	0.572027564049	0.000345266977092	8.37395418785e-05
Croatian	16	REAL_REAL	0.607779383659	0.607779443264	0.0	0.0
Croatian	17	REAL_REAL	0.643531084061	0.643530964851	0.00038602022687	9.36236610869e-05
Croatian	18	REAL_REAL	0.679282844067	0.679282844067	0.000299009989249	7.25205754861e-05
Croatian	19	REAL_REAL	0.715034544468	0.711983799934	0.00470881396905	0.00114205514546
Croatian	20	REAL_REAL	0.750786244869	0.733597815037	0.00803812406957	0.00194953149185
Croatian	21	REAL_REAL	0.786538004875	0.751473605633	0.00804553553462	0.00195132906083
Croatian	22	REAL_REAL	0.822289705276	0.769349515438	0.00803812406957	0.00194953149185
Croatian	23	REAL_REAL	0.858041465282	0.787225306034	0.00804923847318	0.00195222708862
Croatian	24	REAL_REAL	0.893793165684	0.805101215839	0.00804553553462	0.00195132906083
Croatian	25	REAL_REAL	0.92954492569	0.822780549526	0.00843610987067	0.00204605725594
Croatian	26	REAL_REAL	0.965296626091	0.839251041412	0.0100246407092	0.00243133259937
Croatian	27	REAL_REAL	1.00104832649	0.852402806282	0.0109646050259	0.00265930732712
Croatian	28	REAL_REAL	1.0368001461	0.863985657692	0.011503143236	0.00278992205858
Croatian	29	REAL_REAL	1.0725518465	0.874264776707	0.0122508974746	0.00297127920203
Croatian	30	REAL_REAL	1.10830354691	0.882952809334	0.0129256267101	0.00313492491841
Croatian	31	REAL_REAL	1.14405524731	0.890347778797	0.0134499100968	0.00326208234765
Croatian	32	REAL_REAL	1.17980694771	0.89662706852	0.0140396784991	0.00340512231924
Croatian	33	REAL_REAL	1.21555876732	0.901916205883	0.0147255454212	0.00357146933675
Croatian	34	REAL_REAL	1.25131046772	0.90621060133	0.0153847346082	0.0037313462235
Croatian	35	REAL_REAL	1.28706216812	0.909503400326	0.0162348914891	0.00393753964454
Croatian	36	REAL_REAL	1.32281386852	0.911615729332	0.0171941574663	0.00417019566521
Croatian	37	REAL_REAL	1.35856568813	0.912732243538	0.0181059539318	0.00439133914188
Croatian	38	REAL_REAL	1.39431738853	0.913250029087	0.018658798188	0.00452542351559
Croatian	0	RANDOM_BY_TYPE	0.0357517264783	0.0357517115772	3.0517578125e-05	5.57172188564e-06
Croatian	1	RANDOM_BY_TYPE	0.0715034529567	0.0715034231544	6.103515625e-05	1.11434437713e-05
Croatian	2	RANDOM_BY_TYPE	0.10725518316	0.107255205512	0.0	0.0
Croatian	3	RANDOM_BY_TYPE	0.143006905913	0.143006846309	0.0001220703125	2.22868875426e-05
Croatian	4	RANDOM_BY_TYPE	0.178758636117	0.178758636117	0.0	0.0
Croatian	5	RANDOM_BY_TYPE	0.214510366321	0.214510411024	0.0	0.0
Croatian	6	RANDOM_BY_TYPE	0.250262081623	0.250262141228	0.0	0.0
Croatian	7	RANDOM_BY_TYPE	0.286013811827	0.286013692617	0.000244140625	4.45737750852e-05
Croatian	8	RANDOM_BY_TYPE	0.32176554203	0.32176554203	0.0	0.0
Croatian	9	RANDOM_BY_TYPE	0.357517272234	0.357517272234	0.0	0.0
Croatian	10	RANDOM_BY_TYPE	0.393269002438	0.393268913031	0.000272957520792	4.98349945701e-05
Croatian	11	RANDOM_BY_TYPE	0.429020732641	0.429020822048	0.0	0.0
Croatian	12	RANDOM_BY_TYPE	0.464772462845	0.464772313833	0.00038602022687	7.0477326517e-05
Croatian	13	RANDOM_BY_TYPE	0.500524163246	0.500188112259	0.00111879291944	0.000204262702027
Croatian	14	RANDOM_BY_TYPE	0.536275923252	0.533401429653	0.00684682792053	0.00125005398877
Croatian	15	RANDOM_BY_TYPE	0.572027623653	0.562804996967	0.0130449701101	0.00238167471252
Croatian	16	RANDOM_BY_TYPE	0.607779383659	0.58565557003	0.0174940004945	0.00319395284168
Croatian	17	RANDOM_BY_TYPE	0.643531084061	0.604479789734	0.0188629254699	0.00344388303347
Croatian	18	RANDOM_BY_TYPE	0.679282844067	0.622284889221	0.0189653430134	0.00346258189529
Croatian	19	RANDOM_BY_TYPE	0.715034544468	0.639399528503	0.0200982745737	0.00366942607798
Croatian	20	RANDOM_BY_TYPE	0.750786244869	0.655415952206	0.0223331972957	0.00407746527344
Croatian	21	RANDOM_BY_TYPE	0.786538004875	0.670276224613	0.0252759251744	0.0046147312969
Croatian	22	RANDOM_BY_TYPE	0.822289705276	0.682917773724	0.0281551424414	0.00514040188864
Croatian	23	RANDOM_BY_TYPE	0.858041465282	0.693698883057	0.0308357439935	0.00562981050462
Croatian	24	RANDOM_BY_TYPE	0.893793165684	0.702903985977	0.0331667549908	0.00605539325625
Croatian	25	RANDOM_BY_TYPE	0.92954492569	0.710695266724	0.0355373509228	0.0064882026054
Croatian	26	RANDOM_BY_TYPE	0.965296626091	0.716998815536	0.037494469434	0.00684552220628
Croatian	27	RANDOM_BY_TYPE	1.00104832649	0.722123682499	0.0392603613436	0.00716792838648
Croatian	28	RANDOM_BY_TYPE	1.0368001461	0.726091980934	0.0407809838653	0.00744555471465
Croatian	29	RANDOM_BY_TYPE	1.0725518465	0.729054152966	0.0421077124774	0.0076877810061
Croatian	30	RANDOM_BY_TYPE	1.10830354691	0.731014430523	0.0432425364852	0.00789497047663
Croatian	31	RANDOM_BY_TYPE	1.14405524731	0.732184708118	0.0439886935055	0.00803119968623
Croatian	32	RANDOM_BY_TYPE	1.17980694771	0.73279863596	0.0444550514221	0.00811634492129
Croatian	33	RANDOM_BY_TYPE	1.21555876732	0.733013153076	0.0446637235582	0.00815444253385
Croatian	34	RANDOM_BY_TYPE	1.25131046772	0.733026146889	0.0446650572121	0.00815468654037
Croatian	35	RANDOM_BY_TYPE	1.28706216812	0.733026146889	0.0446650572121	0.00815468654037
Croatian	36	RANDOM_BY_TYPE	1.32281386852	0.733026146889	0.0446650572121	0.00815468654037
Croatian	37	RANDOM_BY_TYPE	1.35856568813	0.733026146889	0.0446650572121	0.00815468654037
Croatian	38	RANDOM_BY_TYPE	1.39431738853	0.733026146889	0.0446650572121	0.00815468654037
Croatian	0	GROUND	0.0357517264783	0.0357517264783	1.07895930341e-05	4.40483290731e-06
Croatian	1	GROUND	0.0715034529567	0.0715034529567	2.15791860683e-05	8.80966581462e-06
Croatian	2	GROUND	0.10725518316	0.107255168259	5.28579948877e-05	2.15791860683e-05
Croatian	3	GROUND	0.143006905913	0.143006905913	4.31583721365e-05	1.76193316292e-05
Croatian	4	GROUND	0.178758636117	0.178758636117	0.0	0.0
Croatian	5	GROUND	0.214510366321	0.214510336518	0.000105715989775	4.31583721365e-05
Croatian	6	GROUND	0.250262081623	0.250262051821	0.0001220703125	4.98349945701e-05
Croatian	7	GROUND	0.286013811827	0.286013811827	8.63167442731e-05	3.52386632585e-05
Croatian	8	GROUND	0.32176554203	0.32176554203	0.0	0.0
Croatian	9	GROUND	0.357517272234	0.357517272234	0.0	0.0
Croatian	10	GROUND	0.393269002438	0.39326903224	0.0	0.0
Croatian	11	GROUND	0.429020732641	0.429020673037	0.000211431979551	8.63167442731e-05
Croatian	12	GROUND	0.464772462845	0.464772462845	0.0	0.0
Croatian	13	GROUND	0.500524163246	0.500524103642	0.000244140625	9.96699891402e-05
Croatian	14	GROUND	0.536275923252	0.536275923252	0.000172633488546	7.0477326517e-05
Croatian	15	GROUND	0.572027623653	0.572027623653	0.000172633488546	7.0477326517e-05
Croatian	16	GROUND	0.607779383659	0.607779443264	0.0	0.0
Croatian	17	GROUND	0.643531084061	0.643531084061	0.0	0.0
Croatian	18	GROUND	0.679282844067	0.679282844067	0.000172633488546	7.0477326517e-05
Croatian	19	GROUND	0.715034544468	0.715034544468	0.0	0.0
Croatian	20	GROUND	0.750786244869	0.750737607479	0.0	0.0
Croatian	21	GROUND	0.786538004875	0.773685395718	0.00602488406003	0.00245964853093
Croatian	22	GROUND	0.822289705276	0.791561186314	0.00602488406003	0.00245964853093
Croatian	23	GROUND	0.858041465282	0.809437096119	0.00601993547752	0.00245762825944
Croatian	24	GROUND	0.893793165684	0.82731294632	0.00602488406003	0.00245964853093
Croatian	25	GROUND	0.92954492569	0.84518879652	0.00602982891724	0.00246166717261
Croatian	26	GROUND	0.965296626091	0.863064706326	0.00601993547752	0.00245762825944
Croatian	27	GROUND	1.00104832649	0.880940496922	0.00602488406003	0.00245964853093
Croatian	28	GROUND	1.0368001461	0.897492110729	0.00662786699831	0.00270581524819
Croatian	29	GROUND	1.0725518465	0.909909963608	0.00656007276848	0.00267813843675
Croatian	30	GROUND	1.10830354691	0.921489059925	0.00625781528652	0.00255474238656
Croatian	31	GROUND	1.14405524731	0.93132519722	0.00634295959026	0.00258950237185
Croatian	32	GROUND	1.17980694771	0.939646959305	0.00644087186083	0.00262947473675
Croatian	33	GROUND	1.21555876732	0.946590900421	0.00675700837746	0.00275853695348
Croatian	34	GROUND	1.25131046772	0.952141284943	0.00718454038724	0.00293307611719
Croatian	35	GROUND	1.28706216812	0.956475436687	0.00783535465598	0.0031987701077
Croatian	36	GROUND	1.32281386852	0.959297478199	0.00890360493213	0.00363488146104
Croatian	37	GROUND	1.35856568813	0.961258411407	0.00989899132401	0.00404124613851
Croatian	38	GROUND	1.39431738853	0.962405979633	0.0105800526217	0.00431928830221
Estonian	0	REAL_REAL	0.0214445535094	0.0214445572346	0.0	0.0
Estonian	1	REAL_REAL	0.0428891070187	0.0428891144693	0.0	0.0
Estonian	2	REAL_REAL	0.0643336623907	0.0643336549401	7.15700662113e-05	8.61602347868e-06
Estonian	3	REAL_REAL	0.0857782140374	0.0857782289386	0.0	0.0
Estonian	4	REAL_REAL	0.107222765684	0.107222683728	0.000133023029775	1.60140916705e-05
Estonian	5	REAL_REAL	0.128667324781	0.12866730988	0.000143140132423	1.72320469574e-05
Estonian	6	REAL_REAL	0.150111868978	0.150111868978	0.0	0.0
Estonian	7	REAL_REAL	0.171556428075	0.171556457877	0.0	0.0
Estonian	8	REAL_REAL	0.193000972271	0.193000867963	0.0001220703125	1.46955389937e-05
Estonian	9	REAL_REAL	0.214445531368	0.214445367455	0.000266046059551	3.2028183341e-05
Estonian	10	REAL_REAL	0.235890090466	0.235890179873	0.0	0.0
Estonian	11	REAL_REAL	0.257334649563	0.257334619761	0.000286280264845	3.44640939147e-05
Estonian	12	REAL_REAL	0.278779178858	0.278779238462	0.0	0.0
Estonian	13	REAL_REAL	0.300223737955	0.300223737955	0.0	0.0
Estonian	14	REAL_REAL	0.321668297052	0.321668475866	0.0	0.0
Estonian	15	REAL_REAL	0.34311285615	0.343112915754	0.0	0.0
Estonian	16	REAL_REAL	0.364557415247	0.364498436451	0.000456745299743	5.4985674069e-05
Estonian	17	REAL_REAL	0.386001944542	0.383587002754	0.00345913763158	0.000416431255871
Estonian	18	REAL_REAL	0.407446503639	0.396224409342	0.00535581307486	0.000644764164463
Estonian	19	REAL_REAL	0.428891062737	0.406947463751	0.00536137493327	0.000645433727186
