Language	Type	ModelID	AUC
Hebrew	RANDOM_BY_TYPE	3983374	6.2897439003
Hebrew	RANDOM_BY_TYPE	7248526	6.30297613144
Hebrew	RANDOM_BY_TYPE	9705914	6.29744672775
Hebrew	RANDOM_BY_TYPE	2715394	6.31522798538
Hebrew	RANDOM_BY_TYPE	351817	6.30908107758
Hebrew	RANDOM_BY_TYPE	8802332	6.31386852264
Hebrew	GROUND	7983374	6.28352880478
Hebrew	GROUND	9843710	6.28351783752
Hebrew	GROUND	8234832	6.28352451324
Hebrew	GROUND	3181286	6.28352928162
Hebrew	GROUND	9915030	6.28353357315
Japanese	REAL_REAL	7396755	9.24020004272
Japanese	REAL_REAL	2803361	9.24017715454
Japanese	REAL_REAL	7335470	9.24017333984
Japanese	REAL_REAL	1228519	9.24020290375
Japanese	REAL_REAL	6096804	9.2401266098
Japanese	RANDOM_BY_TYPE	8915359	9.3533449173
Japanese	RANDOM_BY_TYPE	2201851	9.36941146851
Japanese	RANDOM_BY_TYPE	8326340	9.37375831604
Japanese	RANDOM_BY_TYPE	1871146	9.40607738495
Japanese	RANDOM_BY_TYPE	3012487	9.39263629913
Japanese	RANDOM_BY_TYPE	9297605	9.32578468323
Japanese	RANDOM_BY_TYPE	2641298	9.43219852448
Japanese	RANDOM_BY_TYPE	4270565	9.33159446716
Japanese	RANDOM_BY_TYPE	2145010	9.32470798492
Japanese	RANDOM_BY_TYPE	1034980	9.40638256073
Japanese	RANDOM_BY_TYPE	2363244	9.38593578339
Japanese	RANDOM_BY_TYPE	8039981	9.42311859131
Japanese	RANDOM_BY_TYPE	4754613	9.39416599274
Japanese	RANDOM_BY_TYPE	4100470	9.31303787231
Japanese	RANDOM_BY_TYPE	2547215	9.42509460449
Japanese	RANDOM_BY_TYPE	669400	9.34661388397
Japanese	RANDOM_BY_TYPE	1320613	9.31530761719
Japanese	RANDOM_BY_TYPE	435797	9.34801864624
Japanese	RANDOM_BY_TYPE	580895	9.42740440369
Japanese	RANDOM_BY_TYPE	1737880	9.36775398254
Japanese	GROUND	5511062	9.26734447479
Japanese	GROUND	2308400	9.26759910583
Japanese	GROUND	2675451	9.26751422882
Japanese	GROUND	673777	9.26756477356
Japanese	GROUND	3568926	9.26730537415
Polish	REAL_REAL	4470499	4.53405189514
Polish	REAL_REAL	6638729	4.53408813477
Polish	REAL_REAL	8057420	4.53403043747
Polish	REAL_REAL	449463	4.53402996063
Polish	REAL_REAL	7342971	4.53405094147
Polish	RANDOM_BY_TYPE	3912517	4.53397369385
Polish	RANDOM_BY_TYPE	5641751	4.52815246582
Polish	RANDOM_BY_TYPE	2980485	4.53343963623
Polish	RANDOM_BY_TYPE	3948350	4.53118944168
Polish	RANDOM_BY_TYPE	5826921	4.52991724014
Polish	RANDOM_BY_TYPE	5796905	4.53285980225
Polish	RANDOM_BY_TYPE	4311943	4.53504228592
Polish	RANDOM_BY_TYPE	523806	4.52886915207
Polish	RANDOM_BY_TYPE	9487887	4.52883958817
Polish	RANDOM_BY_TYPE	7666500	4.53081178665
Polish	RANDOM_BY_TYPE	8584465	4.53307628632
Polish	RANDOM_BY_TYPE	7779786	4.52768659592
Polish	RANDOM_BY_TYPE	2299887	4.5352678299
Polish	RANDOM_BY_TYPE	3460109	4.53297185898
Polish	RANDOM_BY_TYPE	6592422	4.53255605698
Polish	RANDOM_BY_TYPE	4026860	4.5303478241
Polish	RANDOM_BY_TYPE	9773417	4.5324010849
Polish	RANDOM_BY_TYPE	3617998	4.53480911255
Polish	RANDOM_BY_TYPE	1498243	4.52768373489
Polish	RANDOM_BY_TYPE	9650963	4.53077173233
Polish	GROUND	8105756	4.52996492386
Polish	GROUND	9271836	4.5300116539
Polish	GROUND	8006311	4.53002309799
Polish	GROUND	5350672	4.52997589111
Polish	GROUND	3633373	4.52999687195
Romanian	REAL_REAL	2130932	10.0098514557
Romanian	REAL_REAL	8754973	10.0098619461
Romanian	REAL_REAL	1616919	10.0098600388
Romanian	REAL_REAL	1777420	10.0099020004
Romanian	REAL_REAL	7762593	10.009853363
Romanian	RANDOM_BY_TYPE	3826894	10.0872907639
Romanian	RANDOM_BY_TYPE	3837496	10.0793743134
Romanian	RANDOM_BY_TYPE	5443333	10.1032857895
Romanian	RANDOM_BY_TYPE	8606664	10.07716465
Romanian	RANDOM_BY_TYPE	14955	10.075917244
Romanian	RANDOM_BY_TYPE	768801	10.1186485291
Romanian	RANDOM_BY_TYPE	6063208	10.0899057388
Romanian	RANDOM_BY_TYPE	4510268	10.0945901871
Romanian	RANDOM_BY_TYPE	4152390	10.0832977295
Romanian	RANDOM_BY_TYPE	472308	10.0746107101
Romanian	RANDOM_BY_TYPE	1203531	10.0772590637
Romanian	RANDOM_BY_TYPE	9082126	10.0927019119
Romanian	RANDOM_BY_TYPE	9281824	10.1226844788
Romanian	RANDOM_BY_TYPE	7702520	10.100399971
Romanian	RANDOM_BY_TYPE	9580962	10.0821247101
Romanian	RANDOM_BY_TYPE	4387590	10.1096105576
Romanian	RANDOM_BY_TYPE	9876850	10.0941410065
Romanian	RANDOM_BY_TYPE	1963013	10.0917873383
Romanian	RANDOM_BY_TYPE	8597620	10.0731868744
Romanian	RANDOM_BY_TYPE	2400438	10.1251440048
Romanian	GROUND	7939082	10.0347633362
Romanian	GROUND	8630260	10.0347442627
Romanian	GROUND	3372197	10.0347490311
Romanian	GROUND	2943183	10.0348329544
Romanian	GROUND	3990169	10.0348176956
Slovak	REAL_REAL	4987711	1.75893974304
Slovak	REAL_REAL	5704121	1.75896477699
Slovak	REAL_REAL	8178835	1.75893950462
Slovak	REAL_REAL	4607569	1.75896787643
Slovak	REAL_REAL	2146182	1.75893998146
Slovak	RANDOM_BY_TYPE	1053730	1.75630736351
Slovak	RANDOM_BY_TYPE	5230440	1.75574600697
Slovak	RANDOM_BY_TYPE	8965127	1.75614523888
Slovak	RANDOM_BY_TYPE	161074	1.75447118282
Slovak	RANDOM_BY_TYPE	2103010	1.75508058071
Slovak	RANDOM_BY_TYPE	5440647	1.75619101524
Slovak	RANDOM_BY_TYPE	272733	1.75674176216
Slovak	RANDOM_BY_TYPE	7027885	1.75537371635
Slovak	RANDOM_BY_TYPE	3610514	1.75533294678
Slovak	RANDOM_BY_TYPE	5866187	1.75851714611
Slovak	RANDOM_BY_TYPE	2088635	1.75644409657
Slovak	RANDOM_BY_TYPE	6113182	1.75449407101
Slovak	RANDOM_BY_TYPE	2831409	1.75517308712
Slovak	RANDOM_BY_TYPE	245764	1.75695741177
Slovak	RANDOM_BY_TYPE	817493	1.75740146637
Slovak	RANDOM_BY_TYPE	5917007	1.75893080235
Slovak	RANDOM_BY_TYPE	2218424	1.75465738773
Slovak	RANDOM_BY_TYPE	4488416	1.7545106411
Slovak	RANDOM_BY_TYPE	433982	1.75589263439
Slovak	RANDOM_BY_TYPE	4006157	1.75663328171
Slovak	GROUND	631739	1.76213276386
Slovak	GROUND	9753875	1.76213002205
Slovak	GROUND	2840007	1.76213276386
Slovak	GROUND	2418820	1.76213276386
Slovak	GROUND	2516623	1.76215970516
Slovenian	REAL_REAL	7757249	5.32142114639
Slovenian	REAL_REAL	1581276	5.32142114639
Slovenian	REAL_REAL	4191351	5.32142114639
Slovenian	REAL_REAL	1324507	5.32142114639
Slovenian	REAL_REAL	7147080	5.32142114639
Slovenian	REAL_REAL	3881868	5.32142114639
Slovenian	REAL_REAL	6977399	5.32142114639
Slovenian	REAL_REAL	4862146	5.32142114639
Slovenian	REAL_REAL	5039926	5.32142114639
Slovenian	RANDOM_BY_TYPE	7272293	5.32215690613
Slovenian	RANDOM_BY_TYPE	2187099	5.32442474365
Slovenian	RANDOM_BY_TYPE	5163691	5.32370948792
Slovenian	RANDOM_BY_TYPE	6120560	5.32204914093
Slovenian	RANDOM_BY_TYPE	566115	5.3241610527
Slovenian	RANDOM_BY_TYPE	5308210	5.32298135757
Slovenian	RANDOM_BY_TYPE	6003224	5.3238363266
Slovenian	RANDOM_BY_TYPE	820706	5.32169914246
Slovenian	RANDOM_BY_TYPE	9990217	5.32359695435
Slovenian	RANDOM_BY_TYPE	2855232	5.32364559174
Slovenian	RANDOM_BY_TYPE	3735233	5.3227057457
Slovenian	RANDOM_BY_TYPE	3898380	5.32315921783
Slovenian	RANDOM_BY_TYPE	5691914	5.32404518127
Slovenian	RANDOM_BY_TYPE	2518704	5.3249578476
Slovenian	RANDOM_BY_TYPE	6017477	5.32374334335
Slovenian	RANDOM_BY_TYPE	4560872	5.32206392288
Slovenian	RANDOM_BY_TYPE	1181025	5.32505702972
Slovenian	RANDOM_BY_TYPE	6969916	5.32260370255
Slovenian	RANDOM_BY_TYPE	9970845	5.32219552994
Slovenian	RANDOM_BY_TYPE	13332	5.32369089127
Slovenian	GROUND	6227307	5.3214840889
Slovenian	GROUND	7871280	5.32148504257
Slovenian	GROUND	9629794	5.32148265839
Slovenian	GROUND	9652081	5.3214840889
Slovenian	GROUND	2466133	5.32148456573
Swedish	REAL_REAL	6382826	5.32018041611
Swedish	REAL_REAL	6561917	5.32017612457
Swedish	REAL_REAL	7567370	5.32017612457
Swedish	REAL_REAL	2322432	5.3201789856
Swedish	REAL_REAL	5438325	5.32017946243
Swedish	RANDOM_BY_TYPE	7445871	5.33954763412
Swedish	RANDOM_BY_TYPE	9308252	5.33295154572
Swedish	RANDOM_BY_TYPE	7519647	5.32989597321
Swedish	RANDOM_BY_TYPE	8367710	5.32885599136
Swedish	RANDOM_BY_TYPE	4789591	5.33587312698
Swedish	RANDOM_BY_TYPE	7632193	5.33030366898
Swedish	RANDOM_BY_TYPE	6773667	5.34405231476
Swedish	RANDOM_BY_TYPE	3267098	5.34163236618
Swedish	RANDOM_BY_TYPE	6701450	5.33238983154
Swedish	RANDOM_BY_TYPE	7032769	5.3406419754
Swedish	RANDOM_BY_TYPE	8719864	5.32996559143
Swedish	RANDOM_BY_TYPE	8815484	5.33222866058
Swedish	RANDOM_BY_TYPE	146110	5.33859777451
Swedish	RANDOM_BY_TYPE	4715530	5.32799100876
Swedish	RANDOM_BY_TYPE	5981033	5.32913970947
Swedish	RANDOM_BY_TYPE	3137416	5.33821487427
Swedish	RANDOM_BY_TYPE	661342	5.33299827576
Swedish	RANDOM_BY_TYPE	7480307	5.32973098755
Swedish	RANDOM_BY_TYPE	5627251	5.33318328857
Swedish	RANDOM_BY_TYPE	6150831	5.32884836197
Swedish	GROUND	9225379	5.32005548477
Swedish	GROUND	6463255	5.32005786896
Swedish	GROUND	1876055	5.3200545311
Swedish	GROUND	9088880	5.32005786896
Swedish	GROUND	9964282	5.32005786896
Afrikaans	REAL_REAL	5629279	2.8235373497
Afrikaans	REAL_REAL	7465628	2.8235373497
Afrikaans	REAL_REAL	5402009	2.8235373497
Afrikaans	REAL_REAL	6806646	2.8235373497
Afrikaans	REAL_REAL	1668293	2.8235373497
Afrikaans	RANDOM_BY_TYPE	726304	2.82590723038
Afrikaans	RANDOM_BY_TYPE	5505021	2.82526111603
Afrikaans	RANDOM_BY_TYPE	7453664	2.82388424873
Afrikaans	RANDOM_BY_TYPE	1832317	2.82707309723
Afrikaans	RANDOM_BY_TYPE	5942496	2.83083152771
Afrikaans	RANDOM_BY_TYPE	7468281	2.82528495789
Afrikaans	RANDOM_BY_TYPE	9281092	2.82628893852
Afrikaans	RANDOM_BY_TYPE	1966975	2.8239262104
Afrikaans	RANDOM_BY_TYPE	774250	2.82896637917
Afrikaans	RANDOM_BY_TYPE	8294799	2.82719755173
Afrikaans	RANDOM_BY_TYPE	9418748	2.82625961304
Afrikaans	RANDOM_BY_TYPE	1240270	2.82481408119
Afrikaans	RANDOM_BY_TYPE	5449710	2.82889413834
Afrikaans	RANDOM_BY_TYPE	9789808	2.82674574852
Afrikaans	RANDOM_BY_TYPE	2843977	2.8318836689
Afrikaans	RANDOM_BY_TYPE	9141647	2.82651138306
Afrikaans	RANDOM_BY_TYPE	5215230	2.82529902458
Afrikaans	RANDOM_BY_TYPE	857545	2.82603979111
Afrikaans	RANDOM_BY_TYPE	5834576	2.82662367821
Afrikaans	RANDOM_BY_TYPE	6157738	2.83155751228
Afrikaans	GROUND	2019394	2.82400178909
Afrikaans	GROUND	7150253	2.8240404129
Afrikaans	GROUND	1075306	2.82403874397
Afrikaans	GROUND	8800179	2.82402181625
Afrikaans	GROUND	7451571	2.82403922081
Chinese	REAL_REAL	9095163	5.77861738205
Chinese	REAL_REAL	8989893	5.77861690521
Chinese	REAL_REAL	7167829	5.7786231041
Chinese	REAL_REAL	9564077	5.77862453461
Chinese	REAL_REAL	4222964	5.77861690521
Chinese	RANDOM_BY_TYPE	8545969	5.78446483612
Chinese	RANDOM_BY_TYPE	4759736	5.79182720184
Chinese	RANDOM_BY_TYPE	4232177	5.79356241226
Chinese	RANDOM_BY_TYPE	3147791	5.79350614548
Chinese	RANDOM_BY_TYPE	9006633	5.78994035721
Chinese	RANDOM_BY_TYPE	4229830	5.78578281403
Chinese	RANDOM_BY_TYPE	6630044	5.78884124756
Chinese	RANDOM_BY_TYPE	2234821	5.7953453064
Chinese	RANDOM_BY_TYPE	1946095	5.79759311676
Chinese	RANDOM_BY_TYPE	3169348	5.78905582428
Chinese	RANDOM_BY_TYPE	7636439	5.78978919983
Chinese	RANDOM_BY_TYPE	1273792	5.78651571274
Chinese	RANDOM_BY_TYPE	5445355	5.78380203247
Chinese	RANDOM_BY_TYPE	1883692	5.786277771
Chinese	RANDOM_BY_TYPE	1936431	5.78922224045
Chinese	RANDOM_BY_TYPE	5283203	5.78544092178
Chinese	RANDOM_BY_TYPE	2677263	5.79393053055
Chinese	RANDOM_BY_TYPE	2670962	5.79324150085
Chinese	RANDOM_BY_TYPE	3554982	5.79445171356
Chinese	RANDOM_BY_TYPE	5555369	5.7942647934
Chinese	GROUND	1523555	5.78527116776
Chinese	GROUND	5529525	5.78526973724
Chinese	GROUND	6480342	5.78530263901
Chinese	GROUND	9083891	5.78524255753
Chinese	GROUND	7000933	5.7852935791
Danish	REAL_REAL	4254328	5.30673408508
Danish	REAL_REAL	7446704	5.30672931671
Danish	REAL_REAL	9329253	5.30673074722
Danish	REAL_REAL	8649280	5.30673456192
Danish	REAL_REAL	8544091	5.30673456192
Danish	RANDOM_BY_TYPE	169793	5.31555366516
Danish	RANDOM_BY_TYPE	6761554	5.3156452179
Danish	RANDOM_BY_TYPE	2862328	5.31460237503
Danish	RANDOM_BY_TYPE	7077354	5.32511949539
Danish	RANDOM_BY_TYPE	7938239	5.31712341309
Danish	RANDOM_BY_TYPE	3547187	5.32317399979
Danish	RANDOM_BY_TYPE	9871315	5.3197388649
Danish	RANDOM_BY_TYPE	2385513	5.32319927216
Danish	RANDOM_BY_TYPE	5705614	5.31704616547
Danish	RANDOM_BY_TYPE	3277801	5.32582569122
Danish	RANDOM_BY_TYPE	4592258	5.3256983757
Danish	RANDOM_BY_TYPE	9985148	5.31941461563
Danish	RANDOM_BY_TYPE	4986568	5.3259677887
Danish	RANDOM_BY_TYPE	4230196	5.31418800354
Danish	RANDOM_BY_TYPE	7041364	5.31913375854
Danish	RANDOM_BY_TYPE	5156068	5.32377147675
Danish	RANDOM_BY_TYPE	6441044	5.32671928406
Danish	RANDOM_BY_TYPE	9971954	5.31663322449
Danish	RANDOM_BY_TYPE	603234	5.31687355042
Danish	RANDOM_BY_TYPE	1315829	5.31816291809
Danish	GROUND	5237132	5.30725622177
Danish	GROUND	2602131	5.30726385117
Danish	GROUND	5463382	5.30725622177
Danish	GROUND	8995684	5.30726242065
Danish	GROUND	6805472	5.30724668503
Greek	REAL_REAL	1787460	6.81240987778
Greek	REAL_REAL	6707695	6.81240367889
Greek	REAL_REAL	6303724	6.81241369247
Greek	REAL_REAL	1026832	6.81240463257
Greek	REAL_REAL	3684264	6.81242132187
Greek	RANDOM_BY_TYPE	878062	6.84709787369
Greek	RANDOM_BY_TYPE	8177822	6.85166788101
Greek	RANDOM_BY_TYPE	649965	6.83765554428
Greek	RANDOM_BY_TYPE	9686176	6.85618162155
Greek	RANDOM_BY_TYPE	2548063	6.85160112381
Greek	RANDOM_BY_TYPE	4053616	6.84444618225
Greek	RANDOM_BY_TYPE	7435118	6.85892677307
Greek	RANDOM_BY_TYPE	2718218	6.84829521179
Greek	RANDOM_BY_TYPE	5790640	6.86867952347
Greek	RANDOM_BY_TYPE	5604160	6.85888671875
Greek	RANDOM_BY_TYPE	3039280	6.81802368164
Greek	RANDOM_BY_TYPE	3565519	6.87035799026
Greek	RANDOM_BY_TYPE	8761660	6.82231664658
Greek	RANDOM_BY_TYPE	6075707	6.84080791473
Greek	RANDOM_BY_TYPE	2285374	6.83570337296
Greek	RANDOM_BY_TYPE	1285892	6.83116817474
Greek	RANDOM_BY_TYPE	6063669	6.84777879715
Greek	RANDOM_BY_TYPE	9722106	6.83187866211
Greek	RANDOM_BY_TYPE	8283592	6.84761333466
Greek	RANDOM_BY_TYPE	2017779	6.81749391556
Greek	GROUND	5204095	6.81715202332
Greek	GROUND	347867	6.81719398499
Greek	GROUND	8840364	6.81720113754
Greek	GROUND	9030751	6.81717300415
Greek	GROUND	3892602	6.81722211838
Hungarian	REAL_REAL	6422789	1.64219796658
Hungarian	REAL_REAL	8154530	1.64219796658
Hungarian	REAL_REAL	3029506	1.64219796658
Hungarian	REAL_REAL	5487610	1.64219391346
Hungarian	REAL_REAL	9319921	1.64219796658
Hungarian	RANDOM_BY_TYPE	8776266	1.64359235764
Hungarian	RANDOM_BY_TYPE	2433944	1.64310216904
Hungarian	RANDOM_BY_TYPE	8972898	1.64466500282
Hungarian	RANDOM_BY_TYPE	3883183	1.64338564873
Hungarian	RANDOM_BY_TYPE	6274942	1.64334559441
Hungarian	RANDOM_BY_TYPE	3543482	1.64489006996
Hungarian	RANDOM_BY_TYPE	8272840	1.64418494701
Hungarian	RANDOM_BY_TYPE	8118601	1.64322960377
Hungarian	RANDOM_BY_TYPE	7897535	1.64276456833
Hungarian	RANDOM_BY_TYPE	2948192	1.644307971
Hungarian	RANDOM_BY_TYPE	1125978	1.64385831356
Hungarian	RANDOM_BY_TYPE	4800781	1.64571070671
Hungarian	RANDOM_BY_TYPE	9613716	1.64357876778
Hungarian	RANDOM_BY_TYPE	946658	1.64326334
Hungarian	RANDOM_BY_TYPE	2897698	1.64358472824
Hungarian	RANDOM_BY_TYPE	6730416	1.64436542988
Hungarian	RANDOM_BY_TYPE	5307326	1.64261770248
Hungarian	RANDOM_BY_TYPE	2698431	1.64408445358
Hungarian	RANDOM_BY_TYPE	3455401	1.64615905285
Hungarian	RANDOM_BY_TYPE	4173405	1.64565312862
Hungarian	GROUND	6042325	1.64211773872
Hungarian	GROUND	2424403	1.64211773872
Hungarian	GROUND	3446329	1.64211773872
Hungarian	GROUND	2962666	1.64211773872
Hungarian	GROUND	7744884	1.64211773872
North_Sami	REAL_REAL	6444733	1.02110385895
North_Sami	REAL_REAL	3038284	1.02111279964
North_Sami	REAL_REAL	5771467	1.02115058899
North_Sami	REAL_REAL	1800495	1.02111470699
North_Sami	REAL_REAL	7957103	1.02111768723
North_Sami	RANDOM_BY_TYPE	2971280	1.01968228817
North_Sami	RANDOM_BY_TYPE	4841569	1.02056002617
North_Sami	RANDOM_BY_TYPE	9381348	1.01974403858
North_Sami	RANDOM_BY_TYPE	5067003	1.01976203918
North_Sami	RANDOM_BY_TYPE	9972401	1.01966607571
North_Sami	RANDOM_BY_TYPE	7856698	1.01953184605
North_Sami	RANDOM_BY_TYPE	7358239	1.02039957047
North_Sami	RANDOM_BY_TYPE	7564175	1.02006089687
North_Sami	RANDOM_BY_TYPE	9733261	1.02164363861
North_Sami	RANDOM_BY_TYPE	4967541	1.0202319622
North_Sami	RANDOM_BY_TYPE	2768843	1.01961147785
North_Sami	RANDOM_BY_TYPE	2608437	1.02182197571
North_Sami	RANDOM_BY_TYPE	3605069	1.01955282688
North_Sami	RANDOM_BY_TYPE	9989729	1.02003312111
North_Sami	RANDOM_BY_TYPE	5427597	1.01957130432
North_Sami	RANDOM_BY_TYPE	4813058	1.02219760418
North_Sami	RANDOM_BY_TYPE	4025699	1.02094519138
North_Sami	RANDOM_BY_TYPE	2818056	1.02154219151
North_Sami	RANDOM_BY_TYPE	2902306	1.01953184605
North_Sami	RANDOM_BY_TYPE	4182756	1.02008128166
North_Sami	GROUND	2362377	1.02052235603
North_Sami	GROUND	8232320	1.02053916454
North_Sami	GROUND	8497651	1.02054083347
North_Sami	GROUND	4749979	1.02052545547
North_Sami	GROUND	6661024	1.02052497864
Persian	REAL_REAL	1621435	7.04696893692
Persian	REAL_REAL	4120567	7.04696178436
Persian	REAL_REAL	9512411	7.04697561264
Persian	REAL_REAL	5649110	7.04696559906
Persian	REAL_REAL	4750468	7.04697036743
Persian	RANDOM_BY_TYPE	381126	7.07966375351
Persian	RANDOM_BY_TYPE	7257818	7.08715343475
Persian	RANDOM_BY_TYPE	1438474	7.10120105743
Persian	RANDOM_BY_TYPE	4793473	7.08399295807
Persian	RANDOM_BY_TYPE	6133370	7.06957292557
Persian	RANDOM_BY_TYPE	2890493	7.09208106995
Persian	RANDOM_BY_TYPE	4961755	7.09506797791
Persian	RANDOM_BY_TYPE	7545946	7.08186340332
Persian	RANDOM_BY_TYPE	3200574	7.07218742371
Persian	RANDOM_BY_TYPE	5272674	7.05818653107
Persian	RANDOM_BY_TYPE	8368149	7.08972883224
Persian	RANDOM_BY_TYPE	9270543	7.08757925034
Persian	RANDOM_BY_TYPE	2463356	7.05975675583
Persian	RANDOM_BY_TYPE	264739	7.06793832779
Persian	RANDOM_BY_TYPE	2292812	7.07639503479
Persian	RANDOM_BY_TYPE	5648702	7.06091403961
Persian	RANDOM_BY_TYPE	8818197	7.0783162117
Persian	RANDOM_BY_TYPE	692549	7.07954549789
Persian	RANDOM_BY_TYPE	8953813	7.09030628204
Persian	RANDOM_BY_TYPE	1764655	7.09755325317
Persian	GROUND	8061722	7.04989290237
Persian	GROUND	6408506	7.04993534088
Persian	GROUND	8814739	7.0499215126
Persian	GROUND	7177790	7.04991006851
Persian	GROUND	1842361	7.04993152618
Serbian	REAL_REAL	4689053	7.41997146606
Serbian	REAL_REAL	4211933	7.41997385025
Serbian	REAL_REAL	5755750	7.41998624802
Serbian	REAL_REAL	6016244	7.41998243332
Serbian	REAL_REAL	9593454	7.41997051239
Serbian	RANDOM_BY_TYPE	6826026	7.44166946411
Serbian	RANDOM_BY_TYPE	7224813	7.44247913361
Serbian	RANDOM_BY_TYPE	2816197	7.45503950119
Serbian	RANDOM_BY_TYPE	197794	7.45858192444
Serbian	RANDOM_BY_TYPE	2882388	7.44155025482
Serbian	RANDOM_BY_TYPE	3027007	7.44842720032
Serbian	RANDOM_BY_TYPE	7536695	7.43075895309
Serbian	RANDOM_BY_TYPE	5295325	7.44510984421
Serbian	RANDOM_BY_TYPE	4211375	7.43464756012
Serbian	RANDOM_BY_TYPE	7868633	7.42103719711
Serbian	RANDOM_BY_TYPE	3599171	7.4468960762
Serbian	RANDOM_BY_TYPE	5794222	7.43368864059
Serbian	RANDOM_BY_TYPE	486167	7.43243694305
Serbian	RANDOM_BY_TYPE	4413732	7.42385816574
Serbian	RANDOM_BY_TYPE	8142669	7.44607591629
Serbian	RANDOM_BY_TYPE	4285209	7.44666147232
Serbian	RANDOM_BY_TYPE	6248259	7.43573760986
Serbian	RANDOM_BY_TYPE	457714	7.43412733078
Serbian	RANDOM_BY_TYPE	3471910	7.45042419434
Serbian	RANDOM_BY_TYPE	8437361	7.43217802048
Serbian	GROUND	7421760	7.41973924637
Serbian	GROUND	5163671	7.41974163055
Serbian	GROUND	2152784	7.41974830627
Serbian	GROUND	2104559	7.41975975037
Serbian	GROUND	1595179	7.41975593567
Turkish	REAL_REAL	7598304	2.59909415245
Turkish	REAL_REAL	3025788	2.59909415245
Turkish	REAL_REAL	5757192	2.59909415245
Turkish	REAL_REAL	7593210	2.59909415245
Turkish	REAL_REAL	7720261	2.59909415245
Turkish	RANDOM_BY_TYPE	8438455	2.60210609436
Turkish	RANDOM_BY_TYPE	7365111	2.60500240326
Turkish	RANDOM_BY_TYPE	9084902	2.60508131981
Turkish	RANDOM_BY_TYPE	2268450	2.60503363609
Turkish	RANDOM_BY_TYPE	4374213	2.60764098167
Turkish	RANDOM_BY_TYPE	1336842	2.60342955589
Turkish	RANDOM_BY_TYPE	8741908	2.60682916641
Turkish	RANDOM_BY_TYPE	2110013	2.60022544861
Turkish	RANDOM_BY_TYPE	6030222	2.60627293587
Turkish	RANDOM_BY_TYPE	4676623	2.6059615612
Turkish	RANDOM_BY_TYPE	7569883	2.60431599617
Turkish	RANDOM_BY_TYPE	5276869	2.60532474518
Turkish	RANDOM_BY_TYPE	2922100	2.60352778435
Turkish	RANDOM_BY_TYPE	7984185	2.60637283325
Turkish	RANDOM_BY_TYPE	8754197	2.6044280529
Turkish	RANDOM_BY_TYPE	4150658	2.6033346653
Turkish	RANDOM_BY_TYPE	6557563	2.60526013374
Turkish	RANDOM_BY_TYPE	4608033	2.60610413551
Turkish	RANDOM_BY_TYPE	221989	2.60257530212
Turkish	RANDOM_BY_TYPE	4589996	2.6058318615
Turkish	GROUND	8626435	2.59933042526
Turkish	GROUND	4694700	2.59932684898
Turkish	GROUND	3420243	2.59932303429
Turkish	GROUND	4655564	2.59932684898
Turkish	GROUND	1964746	2.59932851791
Ukrainian	REAL_REAL	4649870	3.24229049683
Ukrainian	REAL_REAL	2915013	3.24229049683
Ukrainian	REAL_REAL	208139	3.24229049683
Ukrainian	REAL_REAL	4926628	3.24229049683
Ukrainian	REAL_REAL	9172934	3.24229049683
Ukrainian	RANDOM_BY_TYPE	8167640	3.2444331646
Ukrainian	RANDOM_BY_TYPE	7701840	3.2453482151
Ukrainian	RANDOM_BY_TYPE	5958043	3.24787092209
Ukrainian	RANDOM_BY_TYPE	3198993	3.24449896812
Ukrainian	RANDOM_BY_TYPE	8491765	3.24326324463
Ukrainian	RANDOM_BY_TYPE	537319	3.24670886993
Ukrainian	RANDOM_BY_TYPE	8003472	3.24542498589
Ukrainian	RANDOM_BY_TYPE	4574560	3.24274635315
Ukrainian	RANDOM_BY_TYPE	9034844	3.24631309509
Ukrainian	RANDOM_BY_TYPE	7955779	3.24629735947
Ukrainian	RANDOM_BY_TYPE	5703005	3.24429011345
Ukrainian	RANDOM_BY_TYPE	600208	3.24485898018
Ukrainian	RANDOM_BY_TYPE	5094157	3.24399280548
Ukrainian	RANDOM_BY_TYPE	6001124	3.24422359467
Ukrainian	RANDOM_BY_TYPE	8062160	3.24450612068
Ukrainian	RANDOM_BY_TYPE	8420800	3.24463653564
Ukrainian	RANDOM_BY_TYPE	8810674	3.2434566021
Ukrainian	RANDOM_BY_TYPE	2217238	3.24323940277
Ukrainian	RANDOM_BY_TYPE	8042451	3.24700927734
Ukrainian	RANDOM_BY_TYPE	4543395	3.24385643005
Ukrainian	GROUND	1750356	3.24305224419
Ukrainian	GROUND	3980628	3.24305224419
Ukrainian	GROUND	2977666	3.24303627014
Ukrainian	GROUND	9510501	3.24305343628
Ukrainian	GROUND	5004578	3.24305319786
Vietnamese	REAL_REAL	9799765	1.20230138302
Vietnamese	REAL_REAL	870843	1.20230138302
Vietnamese	REAL_REAL	4455802	1.20230138302
Vietnamese	REAL_REAL	4689581	1.20230138302
Vietnamese	REAL_REAL	5766621	1.20230138302
Vietnamese	RANDOM_BY_TYPE	3821582	1.20243418217
Vietnamese	RANDOM_BY_TYPE	8779843	1.20298302174
Vietnamese	RANDOM_BY_TYPE	4514995	1.20399916172
Vietnamese	RANDOM_BY_TYPE	5336139	1.20355498791
Vietnamese	RANDOM_BY_TYPE	8254842	1.20390498638
Vietnamese	RANDOM_BY_TYPE	8871211	1.20428144932
