Language	Type	Position	Memory	MedianEmpirical	MedianLower	MedianUpper	Level
Hindi	RANDOM_BY_TYPE	18	1.28957	1.16274	1.11932	1.17317	0.96143
Hindi	RANDOM_BY_TYPE	19	1.35744	1.19668	1.15325	1.2071	0.96143
Hindi	RANDOM_BY_TYPE	20	1.42531	1.23062	1.17975	1.24104	0.96143
Hindi	RANDOM_BY_TYPE	21	1.49318	1.26297	1.20237	1.27207	0.96143
Hindi	RANDOM_BY_TYPE	22	1.56106	1.28559	1.225	1.2947	0.96143
Hindi	RANDOM_BY_TYPE	23	1.62893	1.30822	1.24537	1.31732	0.96143
Hindi	RANDOM_BY_TYPE	24	1.6968	1.32691	1.26234	1.33786	0.96143
Hindi	RANDOM_BY_TYPE	25	1.76467	1.3437	1.2775	1.36048	0.96143
Hindi	RANDOM_BY_TYPE	26	1.83254	1.35891	1.29107	1.37837	0.96143
Hindi	RANDOM_BY_TYPE	27	1.90042	1.37092	1.30277	1.39534	0.96143
Hindi	RANDOM_BY_TYPE	28	1.96829	1.38137	1.31366	1.41002	0.96143
Hindi	RANDOM_BY_TYPE	29	2.03616	1.39045	1.32323	1.42255	0.96143
Hindi	RANDOM_BY_TYPE	30	2.10403	1.39816	1.33172	1.43289	0.96143
Hindi	RANDOM_BY_TYPE	31	2.1719	1.40571	1.3392	1.44222	0.96143
Hindi	RANDOM_BY_TYPE	32	2.23978	1.41254	1.3457	1.45061	0.96143
Hindi	RANDOM_BY_TYPE	33	2.30765	1.41847	1.35121	1.45807	0.96143
Hindi	RANDOM_BY_TYPE	34	2.37552	1.4236	1.35583	1.46465	0.96143
Hindi	RANDOM_BY_TYPE	35	2.44339	1.42791	1.35855	1.47043	0.96143
Hindi	RANDOM_BY_TYPE	36	2.51126	1.4296	1.35855	1.47421	0.96143
Hindi	RANDOM_BY_TYPE	37	2.57914	1.4296	1.35855	1.47421	0.96143
Hindi	RANDOM_BY_TYPE	38	2.64701	1.4296	1.35855	1.47421	0.96143
Hindi	GROUND	0	0.06787	0.06787	0.06787	0.06787	0.99902
Hindi	GROUND	1	0.13574	0.13574	0.13574	0.13574	0.99902
Hindi	GROUND	2	0.20362	0.20362	0.20362	0.20362	0.99902
Hindi	GROUND	3	0.27149	0.27149	0.27149	0.27149	0.99902
Hindi	GROUND	4	0.33936	0.33936	0.33936	0.33936	0.99902
Hindi	GROUND	5	0.40723	0.40723	0.40723	0.40723	0.99902
Hindi	GROUND	6	0.4751	0.4751	0.4751	0.4751	0.98828
Hindi	GROUND	7	0.54298	0.54298	0.54298	0.54298	0.99902
Hindi	GROUND	8	0.61085	0.61085	0.61085	0.61085	0.99902
Hindi	GROUND	9	0.67872	0.67872	0.67872	0.67872	0.99902
Hindi	GROUND	10	0.74659	0.74659	0.74659	0.74659	0.98828
Hindi	GROUND	11	0.81446	0.81446	0.81446	0.81446	0.99902
Hindi	GROUND	12	0.88234	0.88234	0.88234	0.88234	0.99902
Hindi	GROUND	13	0.95021	0.95021	0.95021	0.95021	0.98828
Hindi	GROUND	14	1.01808	1.01808	1.01808	1.01808	0.99902
Hindi	GROUND	15	1.08595	1.08595	1.08595	1.08595	0.99902
Hindi	GROUND	16	1.15382	1.15382	1.15382	1.15382	0.99902
Hindi	GROUND	17	1.2217	1.2217	1.2217	1.2217	0.99902
Hindi	GROUND	18	1.28957	1.28957	1.28957	1.28957	0.99902
Hindi	GROUND	19	1.35744	1.35744	1.35744	1.35744	0.99902
Hindi	GROUND	20	1.42531	1.42531	1.42531	1.42531	0.99902
Hindi	GROUND	21	1.49318	1.47293	1.4707	1.47935	0.98828
Hindi	GROUND	22	1.56106	1.50687	1.50464	1.51329	0.98828
Hindi	GROUND	23	1.62893	1.54081	1.53858	1.54723	0.98828
Hindi	GROUND	24	1.6968	1.57474	1.57251	1.58116	0.98828
Hindi	GROUND	25	1.76467	1.60868	1.60645	1.6151	0.98828
Hindi	GROUND	26	1.83254	1.64261	1.63981	1.64903	0.98828
Hindi	GROUND	27	1.90042	1.66607	1.66244	1.6738	0.98828
Hindi	GROUND	28	1.96829	1.68869	1.68286	1.69594	0.98828
Hindi	GROUND	29	2.03616	1.7059	1.69928	1.71273	0.98828
Hindi	GROUND	30	2.10403	1.72033	1.71214	1.72576	0.98828
Hindi	GROUND	31	2.1719	1.73183	1.72218	1.73623	0.98828
Hindi	GROUND	32	2.23978	1.74076	1.72979	1.74424	0.98828
Hindi	GROUND	33	2.30765	1.74736	1.73549	1.7504	0.98828
Hindi	GROUND	34	2.37552	1.75248	1.73969	1.7549	0.98828
Hindi	GROUND	35	2.44339	1.75398	1.73973	1.75858	0.98828
Hindi	GROUND	36	2.51126	1.75398	1.73973	1.75873	0.98828
Hindi	GROUND	37	2.57914	1.75398	1.73973	1.75873	0.98828
Hindi	GROUND	38	2.64701	1.75398	1.73973	1.75873	0.98828
Norwegian	REAL_REAL	0	0.05099	0.05099	0.05099	0.05099	0.99902
Norwegian	REAL_REAL	1	0.10198	0.10198	0.10198	0.10198	0.99902
Norwegian	REAL_REAL	2	0.15297	0.15297	0.15297	0.15297	0.99902
Norwegian	REAL_REAL	3	0.20396	0.20396	0.20396	0.20396	0.99902
Norwegian	REAL_REAL	4	0.25495	0.25495	0.25495	0.25495	0.99902
Norwegian	REAL_REAL	5	0.30594	0.30594	0.30594	0.30594	0.99902
Norwegian	REAL_REAL	6	0.35693	0.35693	0.35693	0.35693	0.99902
Norwegian	REAL_REAL	7	0.40792	0.40792	0.40792	0.40792	0.99902
Norwegian	REAL_REAL	8	0.45891	0.45891	0.45891	0.45891	0.98828
Norwegian	REAL_REAL	9	0.5099	0.5099	0.5099	0.5099	0.99902
Norwegian	REAL_REAL	10	0.56088	0.56088	0.56088	0.56088	0.99902
Norwegian	REAL_REAL	11	0.61187	0.61187	0.61187	0.61187	0.99902
Norwegian	REAL_REAL	12	0.66286	0.66286	0.66286	0.66286	0.99902
Norwegian	REAL_REAL	13	0.71385	0.71385	0.71385	0.71385	0.99902
Norwegian	REAL_REAL	14	0.76484	0.76484	0.76484	0.76484	0.99902
Norwegian	REAL_REAL	15	0.81583	0.81583	0.81583	0.81583	0.99902
Norwegian	REAL_REAL	16	0.86682	0.85888	0.85636	0.86106	0.98828
Norwegian	REAL_REAL	17	0.91781	0.88438	0.88185	0.88655	0.98828
Norwegian	REAL_REAL	18	0.9688	0.90987	0.90735	0.91205	0.98828
Norwegian	REAL_REAL	19	1.01979	0.93537	0.93284	0.93754	0.98828
Norwegian	REAL_REAL	20	1.07078	0.96086	0.95834	0.96304	0.98828
Norwegian	REAL_REAL	21	1.12177	0.98636	0.98383	0.98853	0.98828
Norwegian	REAL_REAL	22	1.17276	1.01185	1.00932	1.01403	0.98828
Norwegian	REAL_REAL	23	1.22375	1.03735	1.03482	1.03952	0.98828
Norwegian	REAL_REAL	24	1.27474	1.05871	1.05648	1.06226	0.98828
Norwegian	REAL_REAL	25	1.32573	1.0757	1.07347	1.07925	0.98828
Norwegian	REAL_REAL	26	1.37672	1.0927	1.09047	1.09625	0.98828
Norwegian	REAL_REAL	27	1.42771	1.10928	1.10747	1.11324	0.98828
Norwegian	REAL_REAL	28	1.4787	1.12203	1.12107	1.12637	0.98828
Norwegian	REAL_REAL	29	1.52969	1.13477	1.13382	1.13912	0.98828
Norwegian	REAL_REAL	30	1.58067	1.14607	1.14561	1.15031	0.98828
Norwegian	REAL_REAL	31	1.63166	1.15627	1.15581	1.1605	0.98828
Norwegian	REAL_REAL	32	1.68265	1.16537	1.16433	1.16932	0.98828
Norwegian	REAL_REAL	33	1.73364	1.17387	1.17214	1.17752	0.98828
Norwegian	REAL_REAL	34	1.78463	1.1812	1.17916	1.18471	0.98828
Norwegian	REAL_REAL	35	1.83562	1.1879	1.18528	1.191	0.98828
Norwegian	REAL_REAL	36	1.88661	1.19384	1.19057	1.19648	0.98828
Norwegian	REAL_REAL	37	1.9376	1.19902	1.19488	1.20113	0.98828
Norwegian	REAL_REAL	38	1.98859	1.20329	1.19786	1.2049	0.98828
Norwegian	RANDOM_BY_TYPE	0	0.05099	0.05099	0.05099	0.05099	0.99658
Norwegian	RANDOM_BY_TYPE	1	0.10198	0.10198	0.10198	0.10198	0.99658
Norwegian	RANDOM_BY_TYPE	2	0.15297	0.15297	0.15297	0.15297	0.99976
Norwegian	RANDOM_BY_TYPE	3	0.20396	0.20396	0.20396	0.20396	0.99658
Norwegian	RANDOM_BY_TYPE	4	0.25495	0.25495	0.25495	0.25495	0.99976
Norwegian	RANDOM_BY_TYPE	5	0.30594	0.30594	0.30594	0.30594	0.99976
Norwegian	RANDOM_BY_TYPE	6	0.35693	0.35693	0.35693	0.35693	0.99658
Norwegian	RANDOM_BY_TYPE	7	0.40792	0.40792	0.40792	0.40792	0.99658
Norwegian	RANDOM_BY_TYPE	8	0.45891	0.45891	0.45891	0.45891	0.99658
Norwegian	RANDOM_BY_TYPE	9	0.5099	0.5099	0.5099	0.5099	0.99976
Norwegian	RANDOM_BY_TYPE	10	0.56088	0.56088	0.56088	0.56088	0.99976
Norwegian	RANDOM_BY_TYPE	11	0.61187	0.61187	0.61187	0.61187	0.99976
Norwegian	RANDOM_BY_TYPE	12	0.66286	0.65428	0.64357	0.66286	0.97754
Norwegian	RANDOM_BY_TYPE	13	0.71385	0.67977	0.66907	0.70232	0.97754
Norwegian	RANDOM_BY_TYPE	14	0.76484	0.70527	0.69456	0.72782	0.97754
Norwegian	RANDOM_BY_TYPE	15	0.81583	0.73076	0.72006	0.75331	0.97754
Norwegian	RANDOM_BY_TYPE	16	0.86682	0.75625	0.74555	0.77881	0.97754
Norwegian	RANDOM_BY_TYPE	17	0.91781	0.78175	0.77064	0.8043	0.97754
Norwegian	RANDOM_BY_TYPE	18	0.9688	0.80635	0.79613	0.82978	0.97754
Norwegian	RANDOM_BY_TYPE	19	1.01979	0.82377	0.81401	0.84678	0.97754
Norwegian	RANDOM_BY_TYPE	20	1.07078	0.84076	0.83101	0.86378	0.97754
Norwegian	RANDOM_BY_TYPE	21	1.12177	0.85776	0.84801	0.88077	0.97754
Norwegian	RANDOM_BY_TYPE	22	1.17276	0.87269	0.86184	0.89487	0.97754
Norwegian	RANDOM_BY_TYPE	23	1.22375	0.88544	0.87401	0.91063	0.97754
Norwegian	RANDOM_BY_TYPE	24	1.27474	0.89818	0.8842	0.92248	0.97754
Norwegian	RANDOM_BY_TYPE	25	1.32573	0.90841	0.8941	0.93228	0.97754
Norwegian	RANDOM_BY_TYPE	26	1.37672	0.91761	0.9026	0.94078	0.97754
Norwegian	RANDOM_BY_TYPE	27	1.42771	0.92583	0.91056	0.94855	0.97754
Norwegian	RANDOM_BY_TYPE	28	1.4787	0.93304	0.91784	0.95569	0.97754
Norwegian	RANDOM_BY_TYPE	29	1.52969	0.93938	0.92424	0.96206	0.97754
Norwegian	RANDOM_BY_TYPE	30	1.58067	0.94489	0.93003	0.96773	0.97754
Norwegian	RANDOM_BY_TYPE	31	1.63166	0.94952	0.93524	0.97274	0.97754
Norwegian	RANDOM_BY_TYPE	32	1.68265	0.95486	0.93986	0.97723	0.97754
Norwegian	RANDOM_BY_TYPE	33	1.73364	0.96022	0.94383	0.98107	0.97754
Norwegian	RANDOM_BY_TYPE	34	1.78463	0.96258	0.947	0.98431	0.97754
Norwegian	RANDOM_BY_TYPE	35	1.83562	0.96258	0.94722	0.98502	0.97754
Norwegian	RANDOM_BY_TYPE	36	1.88661	0.96258	0.94722	0.98502	0.97754
Norwegian	RANDOM_BY_TYPE	37	1.9376	0.96258	0.94722	0.98502	0.97754
Norwegian	RANDOM_BY_TYPE	38	1.98859	0.96258	0.94722	0.98502	0.97754
Norwegian	GROUND	0	0.05099	0.05099	0.05099	0.05099	0.99902
Norwegian	GROUND	1	0.10198	0.10198	0.10198	0.10198	0.99902
Norwegian	GROUND	2	0.15297	0.15297	0.15297	0.15297	0.99902
Norwegian	GROUND	3	0.20396	0.20396	0.20396	0.20396	0.99902
Norwegian	GROUND	4	0.25495	0.25495	0.25495	0.25495	0.99902
Norwegian	GROUND	5	0.30594	0.30594	0.30594	0.30594	0.99902
Norwegian	GROUND	6	0.35693	0.35693	0.35693	0.35693	0.99902
Norwegian	GROUND	7	0.40792	0.40792	0.40792	0.40792	0.99902
Norwegian	GROUND	8	0.45891	0.45891	0.45891	0.45891	0.98828
Norwegian	GROUND	9	0.5099	0.5099	0.5099	0.5099	0.99902
Norwegian	GROUND	10	0.56088	0.56088	0.56088	0.56088	0.99902
Norwegian	GROUND	11	0.61187	0.61187	0.61187	0.61187	0.99902
Norwegian	GROUND	12	0.66286	0.66286	0.66286	0.66286	0.99902
Norwegian	GROUND	13	0.71385	0.71385	0.71385	0.71385	0.99902
Norwegian	GROUND	14	0.76484	0.76484	0.76484	0.76484	0.99902
Norwegian	GROUND	15	0.81583	0.81583	0.81583	0.81583	0.99902
Norwegian	GROUND	16	0.86682	0.86682	0.86682	0.86682	0.99902
Norwegian	GROUND	17	0.91781	0.89911	0.8972	0.90225	0.98828
Norwegian	GROUND	18	0.9688	0.92461	0.92269	0.92774	0.98828
Norwegian	GROUND	19	1.01979	0.9501	0.94819	0.95324	0.98828
Norwegian	GROUND	20	1.07078	0.9756	0.97368	0.97873	0.98828
Norwegian	GROUND	21	1.12177	1.00109	0.99918	1.00423	0.98828
Norwegian	GROUND	22	1.17276	1.02659	1.02467	1.02972	0.98828
Norwegian	GROUND	23	1.22375	1.05208	1.04953	1.05521	0.98828
Norwegian	GROUND	24	1.27474	1.07036	1.06653	1.07287	0.98828
Norwegian	GROUND	25	1.32573	1.08736	1.08352	1.08987	0.98828
Norwegian	GROUND	26	1.37672	1.10376	1.09957	1.10625	0.98828
Norwegian	GROUND	27	1.42771	1.1165	1.11232	1.119	0.98828
Norwegian	GROUND	28	1.4787	1.12925	1.12483	1.13175	0.98828
Norwegian	GROUND	29	1.52969	1.13973	1.13502	1.14215	0.98828
Norwegian	GROUND	30	1.58067	1.14941	1.14422	1.15204	0.98828
Norwegian	GROUND	31	1.63166	1.15791	1.15242	1.16062	0.98828
Norwegian	GROUND	32	1.68265	1.16531	1.15963	1.1685	0.98828
Norwegian	GROUND	33	1.73364	1.17174	1.16596	1.1753	0.98828
Norwegian	GROUND	34	1.78463	1.17722	1.1714	1.18123	0.98828
Norwegian	GROUND	35	1.83562	1.18181	1.17583	1.18647	0.98828
Norwegian	GROUND	36	1.88661	1.18533	1.1788	1.19073	0.98828
Norwegian	GROUND	37	1.9376	1.1856	1.1788	1.19349	0.98828
Norwegian	GROUND	38	1.98859	1.1856	1.1788	1.19349	0.98828
Spanish	REAL_REAL	0	0.06775	0.06775	0.06775	0.06775	0.99902
Spanish	REAL_REAL	1	0.1355	0.1355	0.1355	0.1355	0.99902
Spanish	REAL_REAL	2	0.20325	0.20325	0.20325	0.20325	0.98828
Spanish	REAL_REAL	3	0.271	0.271	0.271	0.271	0.99902
Spanish	REAL_REAL	4	0.33875	0.33875	0.33875	0.33875	0.98828
Spanish	REAL_REAL	5	0.40651	0.40651	0.40651	0.40651	0.98828
Spanish	REAL_REAL	6	0.47426	0.47426	0.47426	0.47426	0.98828
Spanish	REAL_REAL	7	0.54201	0.54201	0.54201	0.54201	0.99902
Spanish	REAL_REAL	8	0.60976	0.60976	0.60976	0.60976	0.99902
Spanish	REAL_REAL	9	0.67751	0.67751	0.67751	0.67751	0.98828
Spanish	REAL_REAL	10	0.74526	0.74526	0.74526	0.74526	0.98828
Spanish	REAL_REAL	11	0.81301	0.81301	0.81301	0.81301	0.98828
Spanish	REAL_REAL	12	0.88076	0.88076	0.88076	0.88076	0.98828
Spanish	REAL_REAL	13	0.94851	0.94851	0.94851	0.94851	0.98828
Spanish	REAL_REAL	14	1.01626	1.01626	1.01626	1.01626	0.99902
Spanish	REAL_REAL	15	1.08401	1.08401	1.08401	1.08401	0.99902
Spanish	REAL_REAL	16	1.15177	1.13386	1.13043	1.14108	0.98828
Spanish	REAL_REAL	17	1.21952	1.16774	1.16431	1.17495	0.98828
Spanish	REAL_REAL	18	1.28727	1.20161	1.19818	1.20883	0.98828
Spanish	REAL_REAL	19	1.35502	1.23549	1.23206	1.2427	0.98828
Spanish	REAL_REAL	20	1.42277	1.26936	1.26593	1.27658	0.98828
Spanish	REAL_REAL	21	1.49052	1.30324	1.29981	1.31046	0.98828
Spanish	REAL_REAL	22	1.55827	1.33712	1.33368	1.34433	0.98828
Spanish	REAL_REAL	23	1.62602	1.37099	1.36756	1.37821	0.98828
Spanish	REAL_REAL	24	1.69377	1.39608	1.39238	1.40447	0.98828
Spanish	REAL_REAL	25	1.76152	1.41867	1.41496	1.42706	0.98828
Spanish	REAL_REAL	26	1.82927	1.44125	1.43754	1.44964	0.98828
Spanish	REAL_REAL	27	1.89703	1.46383	1.46013	1.47223	0.98828
Spanish	REAL_REAL	28	1.96478	1.48226	1.47779	1.49122	0.98828
Spanish	REAL_REAL	29	2.03253	1.4992	1.49473	1.50816	0.98828
Spanish	REAL_REAL	30	2.10028	1.51474	1.50973	1.52431	0.98828
Spanish	REAL_REAL	31	2.16803	1.52829	1.52329	1.53786	0.98828
Spanish	REAL_REAL	32	2.23578	1.54005	1.5347	1.54992	0.98828
Spanish	REAL_REAL	33	2.30353	1.55037	1.54482	1.56093	0.98828
Spanish	REAL_REAL	34	2.37128	1.55932	1.55369	1.57051	0.98828
Spanish	REAL_REAL	35	2.43903	1.56704	1.56121	1.5789	0.98828
Spanish	REAL_REAL	36	2.50678	1.57338	1.5675	1.58619	0.98828
Spanish	REAL_REAL	37	2.57453	1.57859	1.57248	1.59237	0.98828
Spanish	REAL_REAL	38	2.64229	1.58272	1.57497	1.59737	0.98828
Spanish	RANDOM_BY_TYPE	0	0.06775	0.06775	0.06775	0.06775	0.99994
Spanish	RANDOM_BY_TYPE	1	0.1355	0.1355	0.1355	0.1355	0.99994
Spanish	RANDOM_BY_TYPE	2	0.20325	0.20325	0.20325	0.20325	0.96484
Spanish	RANDOM_BY_TYPE	3	0.271	0.271	0.271	0.271	0.99994
Spanish	RANDOM_BY_TYPE	4	0.33875	0.33875	0.33875	0.33875	0.99902
Spanish	RANDOM_BY_TYPE	5	0.40651	0.40651	0.40651	0.40651	0.96484
Spanish	RANDOM_BY_TYPE	6	0.47426	0.47426	0.47426	0.47426	0.96484
Spanish	RANDOM_BY_TYPE	7	0.54201	0.54201	0.54201	0.54201	0.99994
Spanish	RANDOM_BY_TYPE	8	0.60976	0.60976	0.60976	0.60976	0.99994
Spanish	RANDOM_BY_TYPE	9	0.67751	0.67751	0.67751	0.67751	0.96484
Spanish	RANDOM_BY_TYPE	10	0.74526	0.74526	0.7355	0.74526	0.96484
Spanish	RANDOM_BY_TYPE	11	0.81301	0.79541	0.76938	0.81301	0.96484
Spanish	RANDOM_BY_TYPE	12	0.88076	0.82929	0.80325	0.85046	0.96484
Spanish	RANDOM_BY_TYPE	13	0.94851	0.86316	0.83713	0.88433	0.96484
Spanish	RANDOM_BY_TYPE	14	1.01626	0.89704	0.871	0.91821	0.96484
Spanish	RANDOM_BY_TYPE	15	1.08401	0.93092	0.90488	0.95208	0.96484
Spanish	RANDOM_BY_TYPE	16	1.15177	0.96479	0.93875	0.98596	0.96484
Spanish	RANDOM_BY_TYPE	17	1.21952	0.9892	0.96462	1.01983	0.96484
Spanish	RANDOM_BY_TYPE	18	1.28727	1.01178	0.9872	1.05199	0.96484
Spanish	RANDOM_BY_TYPE	19	1.35502	1.03437	1.00979	1.07458	0.96484
Spanish	RANDOM_BY_TYPE	20	1.42277	1.05695	1.03237	1.09716	0.96484
Spanish	RANDOM_BY_TYPE	21	1.49052	1.07401	1.05075	1.11974	0.96484
Spanish	RANDOM_BY_TYPE	22	1.55827	1.09135	1.06769	1.1395	0.96484
Spanish	RANDOM_BY_TYPE	23	1.62602	1.10829	1.08463	1.16208	0.96484
Spanish	RANDOM_BY_TYPE	24	1.69377	1.12522	1.09909	1.18029	0.96484
Spanish	RANDOM_BY_TYPE	25	1.76152	1.13956	1.11264	1.19384	0.96484
Spanish	RANDOM_BY_TYPE	26	1.82927	1.15311	1.12463	1.20598	0.96484
Spanish	RANDOM_BY_TYPE	27	1.89703	1.16519	1.13571	1.21652	0.96484
Spanish	RANDOM_BY_TYPE	28	1.96478	1.17639	1.14539	1.22568	0.96484
Spanish	RANDOM_BY_TYPE	29	2.03253	1.18606	1.15372	1.23365	0.96484
Spanish	RANDOM_BY_TYPE	30	2.10028	1.19474	1.16106	1.24045	0.96484
Spanish	RANDOM_BY_TYPE	31	2.16803	1.20247	1.16758	1.24638	0.96484
Spanish	RANDOM_BY_TYPE	32	2.23578	1.20899	1.17331	1.25144	0.96484
Spanish	RANDOM_BY_TYPE	33	2.30353	1.21455	1.17828	1.25569	0.96484
Spanish	RANDOM_BY_TYPE	34	2.37128	1.21904	1.18256	1.25963	0.96484
Spanish	RANDOM_BY_TYPE	35	2.43903	1.22066	1.18482	1.26063	0.96484
Spanish	RANDOM_BY_TYPE	36	2.50678	1.22066	1.18482	1.26063	0.96484
Spanish	RANDOM_BY_TYPE	37	2.57453	1.22066	1.18482	1.26063	0.96484
Spanish	RANDOM_BY_TYPE	38	2.64229	1.22066	1.18482	1.26063	0.96484
Spanish	GROUND	0	0.06775	0.06775	0.06775	0.06775	0.99902
Spanish	GROUND	1	0.1355	0.1355	0.1355	0.1355	0.99902
Spanish	GROUND	2	0.20325	0.20325	0.20325	0.20325	0.99902
Spanish	GROUND	3	0.271	0.271	0.271	0.271	0.99902
Spanish	GROUND	4	0.33875	0.33875	0.33875	0.33875	0.99902
Spanish	GROUND	5	0.40651	0.40651	0.40651	0.40651	0.99902
Spanish	GROUND	6	0.47426	0.47426	0.47426	0.47426	0.99902
Spanish	GROUND	7	0.54201	0.54201	0.54201	0.54201	0.99902
Spanish	GROUND	8	0.60976	0.60976	0.60976	0.60976	0.98828
Spanish	GROUND	9	0.67751	0.67751	0.67751	0.67751	0.99902
Spanish	GROUND	10	0.74526	0.74526	0.74526	0.74526	0.99902
Spanish	GROUND	11	0.81301	0.81301	0.81301	0.81301	0.99902
Spanish	GROUND	12	0.88076	0.88076	0.88076	0.88076	0.99902
Spanish	GROUND	13	0.94851	0.94851	0.94851	0.94851	0.99902
Spanish	GROUND	14	1.01626	1.01626	1.01626	1.01626	0.99902
Spanish	GROUND	15	1.08401	1.07506	1.06698	1.07825	0.98828
Spanish	GROUND	16	1.15177	1.10894	1.10086	1.11213	0.98828
Spanish	GROUND	17	1.21952	1.14281	1.13473	1.14601	0.98828
Spanish	GROUND	18	1.28727	1.17669	1.16861	1.17988	0.98828
Spanish	GROUND	19	1.35502	1.21056	1.20248	1.21376	0.98828
Spanish	GROUND	20	1.42277	1.24444	1.23636	1.24763	0.98828
Spanish	GROUND	21	1.49052	1.27832	1.27023	1.28151	0.98828
Spanish	GROUND	22	1.55827	1.31219	1.30411	1.31538	0.98828
Spanish	GROUND	23	1.62602	1.33682	1.32797	1.34156	0.98828
Spanish	GROUND	24	1.69377	1.3594	1.35055	1.36414	0.98828
Spanish	GROUND	25	1.76152	1.38199	1.37314	1.38672	0.98828
Spanish	GROUND	26	1.82927	1.40457	1.39563	1.40931	0.98828
Spanish	GROUND	27	1.89703	1.4216	1.41257	1.4269	0.98828
Spanish	GROUND	28	1.96478	1.43843	1.42951	1.44384	0.98828
Spanish	GROUND	29	2.03253	1.45241	1.44313	1.45807	0.98828
Spanish	GROUND	30	2.10028	1.46535	1.45567	1.47094	0.98828
Spanish	GROUND	31	2.16803	1.47651	1.46652	1.48201	0.98828
Spanish	GROUND	32	2.23578	1.486	1.47572	1.49139	0.98828
Spanish	GROUND	33	2.30353	1.49413	1.48347	1.4994	0.98828
Spanish	GROUND	34	2.37128	1.50101	1.4897	1.50605	0.98828
Spanish	GROUND	35	2.43903	1.50668	1.49463	1.51147	0.98828
Spanish	GROUND	36	2.50678	1.51073	1.49684	1.51492	0.98828
Spanish	GROUND	37	2.57453	1.51073	1.49684	1.51492	0.98828
Spanish	GROUND	38	2.64229	1.51073	1.49684	1.51492	0.98828
Basque	REAL_REAL	0	0.018	0.018	0.018	0.018	0.99902
Basque	REAL_REAL	1	0.03599	0.03599	0.03599	0.03599	0.99902
Basque	REAL_REAL	2	0.05399	0.05399	0.05399	0.05399	0.99902
Basque	REAL_REAL	3	0.07198	0.07198	0.07198	0.07198	0.99902
Basque	REAL_REAL	4	0.08998	0.08998	0.08998	0.08998	0.99902
Basque	REAL_REAL	5	0.10797	0.10797	0.10797	0.10797	0.99902
Basque	REAL_REAL	6	0.12597	0.12597	0.12597	0.12597	0.99902
Basque	REAL_REAL	7	0.14396	0.14396	0.14396	0.14396	0.99902
Basque	REAL_REAL	8	0.16196	0.16196	0.16196	0.16196	0.99902
Basque	REAL_REAL	9	0.17995	0.17995	0.17995	0.17995	0.99902
Basque	REAL_REAL	10	0.19795	0.19795	0.19795	0.19795	0.99902
Basque	REAL_REAL	11	0.21594	0.21594	0.21594	0.21594	0.99902
Basque	REAL_REAL	12	0.23394	0.23394	0.23394	0.23394	0.99902
Basque	REAL_REAL	13	0.25193	0.25193	0.25193	0.25193	0.99902
Basque	REAL_REAL	14	0.26993	0.26993	0.26993	0.26993	0.99902
Basque	REAL_REAL	15	0.28792	0.28792	0.28792	0.28792	0.99902
Basque	REAL_REAL	16	0.30592	0.30592	0.30592	0.30592	0.99902
Basque	REAL_REAL	17	0.32391	0.32391	0.32391	0.32391	0.99902
Basque	REAL_REAL	18	0.34191	0.34191	0.34191	0.34191	0.99902
Basque	REAL_REAL	19	0.3599	0.3599	0.3599	0.3599	0.99902
Basque	REAL_REAL	20	0.3779	0.3779	0.3779	0.3779	0.99902
Basque	REAL_REAL	21	0.39589	0.39589	0.39589	0.39589	0.99902
Basque	REAL_REAL	22	0.41389	0.41389	0.41389	0.41389	0.99902
Basque	REAL_REAL	23	0.43188	0.43188	0.43188	0.43188	0.99902
Basque	REAL_REAL	24	0.44988	0.44988	0.44988	0.44988	0.99902
Basque	REAL_REAL	25	0.46787	0.46787	0.46787	0.46787	0.99902
Basque	REAL_REAL	26	0.48587	0.48587	0.48378	0.48587	0.98828
Basque	REAL_REAL	27	0.50386	0.49982	0.49278	0.50233	0.98828
Basque	REAL_REAL	28	0.52186	0.50882	0.50177	0.51133	0.98828
Basque	REAL_REAL	29	0.53985	0.51782	0.51077	0.52033	0.98828
Basque	REAL_REAL	30	0.55785	0.52469	0.51725	0.52857	0.98828
Basque	REAL_REAL	31	0.57584	0.53069	0.52325	0.53457	0.98828
Basque	REAL_REAL	32	0.59384	0.53589	0.52829	0.54006	0.98828
Basque	REAL_REAL	33	0.61183	0.54031	0.53279	0.54446	0.98828
Basque	REAL_REAL	34	0.62983	0.54381	0.5364	0.54889	0.98828
Basque	REAL_REAL	35	0.64782	0.54623	0.53867	0.55245	0.98828
Basque	REAL_REAL	36	0.66582	0.54714	0.53875	0.55529	0.98828
Basque	REAL_REAL	37	0.68381	0.54714	0.53875	0.55611	0.98828
Basque	REAL_REAL	38	0.70181	0.54714	0.53875	0.55611	0.98828
Basque	RANDOM_BY_TYPE	0	0.018	0.018	0.018	0.018	0.99997
Basque	RANDOM_BY_TYPE	1	0.03599	0.03599	0.03599	0.03599	0.99997
Basque	RANDOM_BY_TYPE	2	0.05399	0.05399	0.05399	0.05399	0.99948
Basque	RANDOM_BY_TYPE	3	0.07198	0.07198	0.07198	0.07198	0.99997
Basque	RANDOM_BY_TYPE	4	0.08998	0.08998	0.08998	0.08998	0.99948
Basque	RANDOM_BY_TYPE	5	0.10797	0.10797	0.10797	0.10797	0.99948
Basque	RANDOM_BY_TYPE	6	0.12597	0.12597	0.12597	0.12597	0.99997
