Language	Type	Memory	MI
Cantonese-Adap	REAL_REAL	1.08523643017	0.5314325
Cantonese-Adap	REAL_REAL	1.08523643017	0.4962185
Cantonese-Adap	REAL_REAL	1.08523643017	0.46698654
Cantonese-Adap	REAL_REAL	1.08523643017	0.4887116
Cantonese-Adap	REAL_REAL	1.08523643017	0.5112161
Cantonese-Adap	REAL_REAL	1.08523643017	0.3908918
Cantonese-Adap	REAL_REAL	1.08523643017	0.45601943
Cantonese-Adap	REAL_REAL	1.08523643017	0.4861414
Cantonese-Adap	REAL_REAL	1.08523643017	0.46426675
Cantonese-Adap	REAL_REAL	1.08523643017	0.5030772
Cantonese-Adap	REAL_REAL	1.08523643017	0.49399185
Cantonese-Adap	REAL_REAL	1.08523643017	0.3937961
Cantonese-Adap	REAL_REAL	1.08523643017	0.27211833
Cantonese-Adap	REAL_REAL	1.08523643017	0.50874805
Cantonese-Adap	REAL_REAL	1.08523643017	0.45405042
Cantonese-Adap	REAL_REAL	1.08523643017	0.5104217
Cantonese-Adap	REAL_REAL	1.08523643017	0.46498728
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38627362
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.29131165
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36525515
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32705888
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.393574
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30644834
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3552983
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.43027216
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35388175
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41121387
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.433542
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.31170988
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36509717
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33470592
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.44392627
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33515316
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4304116
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30196756
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.29491463
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.12766254
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34817857
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38158983
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3767931
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37455922
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30818358
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40859795
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33872005
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39080074
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3567764
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36107558
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.20402385
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39491758
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37853786
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4094128
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.357792
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28683862
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41380152
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.10840667
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38738886
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.42524484
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33828607
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32390475
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.43057474
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34137937
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35013548
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2339293
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41215718
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.27538115
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.16834006
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.1737363
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.23809211
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3387934
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40035853
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.19888382
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36570656
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28265017
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3455142
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.24519964
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.31000343
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.42957675
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38348854
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.44827253
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.23529011
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.12816364
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34204212
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.18565008
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.17351292
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38463712
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32257816
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.429295
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36572355
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4420926
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.23817009
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.1097058
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.24434392
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3588466
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34505576
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.09251695
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.27422327
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3695651
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.1880933
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38568544
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.22563836
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35565594
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40601572
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3812397
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40069634
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37363338
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.15814061
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.23150675
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.17254421
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39438263
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40205327
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38242942
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34726912
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34236503
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3142362
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3127332
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3696161
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4135184
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.29529414
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.31606472
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.23740253
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30430618
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39514416
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4151072
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37949854
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30481145
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3539935
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2663788
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34012574
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30388916
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39623955
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3768611
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34384516
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3822312
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34251824
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3872874
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3742555
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38598874
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4584149
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3579577
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2758654
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.27360004
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3078216
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32927048
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33950123
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.43152934
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39195836
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32387888
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3233469
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40798348
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.1356358
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28546157
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35637543
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33073273
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30475447
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3082119
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35133466
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.23824456
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38833734
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2963238
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39169848
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40134212
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.375337
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.31723416
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3616467
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2801256
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39441517
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.29529762
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39617202
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33527243
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41991597
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.27923805
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3126536
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40854895
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40052402
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28117052
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37422556
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39855352
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40631527
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33664805
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35752317
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30397025
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41073263
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3641926
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28638497
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3321122
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33494538
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32812455
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33067247
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3210523
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4167678
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3329656
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40214422
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37537515
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3867015
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32159173
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.20780952
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36733398
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.31117085
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32895392
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37620938
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4170103
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.42537543
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.30456677
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32350576
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.29202327
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3386233
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4377807
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.14459042
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.15081613
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2922443
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35061666
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41366068
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28691906
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.44700888
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37583348
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3935736
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39888433
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.20267917
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.1200346
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3364831
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.18723671
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35195664
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33756575
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34175947
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34230554
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3960239
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4272101
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38123256
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.16191977
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2939435
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.31210914
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32850814
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3877234
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.45330766
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28370243
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36446407
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3993997
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33533472
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32133463
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38044846
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3583847
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41373536
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32583126
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3208837
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.22475265
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3492136
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.272101
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41553226
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.27938867
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3768832
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.360028
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37587672
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.24257416
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35813177
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.27428633
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34942123
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32104442
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34753022
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3514318
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3666216
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.29515216
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.43174648
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.16174245
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28954887
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3949246
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36044517
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3192361
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.12676448
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.11795583
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.40066817
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.45306644
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32606307
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2571238
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2452241
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4218957
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.37391794
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35346922
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.23673207
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.13813062
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39687854
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32970458
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3024241
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3537837
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3082676
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2643491
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.44190204
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.29288217
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.16975528
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3650365
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.1992358
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38383454
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.28487045
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.36121422
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3213304
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33590066
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.18517016
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4077928
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.356331
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3883589
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39110965
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.35944626
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.14214444
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32636243
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.33701405
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.14557858
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.39587
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2688464
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34340435
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41749585
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.4169795
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2914494
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3249975
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.2893334
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.38463962
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.34411252
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.41073045
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3958068
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32140937
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.3760004
Cantonese-Adap	RANDOM_BY_TYPE	1.08523643017	0.32080057
Cantonese-Adap	GROUND	1.08523643017	0.3785303
Cantonese-Adap	GROUND	1.08523643017	0.4001147
Cantonese-Adap	GROUND	1.08523643017	0.39559796
Cantonese-Adap	GROUND	1.08523643017	0.3841544
Cantonese-Adap	GROUND	1.08523643017	0.39627287
Cantonese-Adap	GROUND	1.08523643017	0.2596212
Cantonese-Adap	GROUND	1.08523643017	0.47557038
Cantonese-Adap	GROUND	1.08523643017	0.41858447
Cantonese-Adap	GROUND	1.08523643017	0.38753217
Cantonese-Adap	GROUND	1.08523643017	0.19249107
Cantonese-Adap	GROUND	1.08523643017	0.4172149
Cantonese-Adap	GROUND	1.08523643017	0.2840608
Cantonese-Adap	GROUND	1.08523643017	0.34487498
Cantonese-Adap	GROUND	1.08523643017	0.38945526
Cantonese-Adap	GROUND	1.08523643017	0.13840345
Cantonese-Adap	GROUND	1.08523643017	0.3676855
Cantonese-Adap	GROUND	1.08523643017	0.21456857
Cantonese-Adap	GROUND	1.08523643017	0.4168484
Cantonese-Adap	GROUND	1.08523643017	0.3878939
Cantonese-Adap	GROUND	1.08523643017	0.3439658
Cantonese-Adap	GROUND	1.08523643017	0.3999635
Cantonese-Adap	GROUND	1.08523643017	0.2156958
Cantonese-Adap	GROUND	1.08523643017	0.36063996
Cantonese-Adap	GROUND	1.08523643017	0.41063067
Cantonese-Adap	GROUND	1.08523643017	0.40901232
Cantonese-Adap	GROUND	1.08523643017	0.315705
Cantonese-Adap	GROUND	1.08523643017	0.3592715
Cantonese-Adap	GROUND	1.08523643017	0.41758928
Cantonese-Adap	GROUND	1.08523643017	0.38988605
Cantonese-Adap	GROUND	1.08523643017	0.3943309
Cantonese-Adap	GROUND	1.08523643017	0.344704
Cantonese-Adap	GROUND	1.08523643017	0.32739764
Cantonese-Adap	GROUND	1.08523643017	0.24936284
Cantonese-Adap	GROUND	1.08523643017	0.3830576
Cantonese-Adap	GROUND	1.08523643017	0.424252
Cantonese-Adap	GROUND	1.08523643017	0.4170428
Cantonese-Adap	GROUND	1.08523643017	0.34063116
Cantonese-Adap	GROUND	1.08523643017	0.36651346
Cantonese-Adap	GROUND	1.08523643017	0.40863225
Cantonese-Adap	GROUND	1.08523643017	0.378867
Cantonese-Adap	GROUND	1.08523643017	0.38984
Cantonese-Adap	GROUND	1.08523643017	0.39811617
Cantonese-Adap	GROUND	1.08523643017	0.38167238
Cantonese-Adap	GROUND	1.08523643017	0.42174068
Cantonese-Adap	GROUND	1.08523643017	0.40280956
Cantonese-Adap	GROUND	1.08523643017	0.42192975
Cantonese-Adap	GROUND	1.08523643017	0.3049771
Cantonese-Adap	GROUND	1.08523643017	0.1601805
Cantonese-Adap	GROUND	1.08523643017	0.38862792
Cantonese-Adap	GROUND	1.08523643017	0.39900514
Cantonese-Adap	GROUND	1.08523643017	0.35329774
Cantonese-Adap	GROUND	1.08523643017	0.39440432
Cantonese-Adap	GROUND	1.08523643017	0.32573396
Cantonese-Adap	GROUND	1.08523643017	0.416926
Cantonese-Adap	GROUND	1.08523643017	0.3153119
Cantonese-Adap	GROUND	1.08523643017	0.36208397
Cantonese-Adap	GROUND	1.08523643017	0.3985751
Cantonese-Adap	GROUND	1.08523643017	0.3192356
Cantonese-Adap	GROUND	1.08523643017	0.43533254
Cantonese-Adap	GROUND	1.08523643017	0.3881963
Cantonese-Adap	GROUND	1.08523643017	0.40690023
Cantonese-Adap	GROUND	1.08523643017	0.42844096
Cantonese-Adap	GROUND	1.08523643017	0.349635
Cantonese-Adap	GROUND	1.08523643017	0.4429024
Cantonese-Adap	GROUND	1.08523643017	0.36653456
Cantonese-Adap	GROUND	1.08523643017	0.41699335
Cantonese-Adap	GROUND	1.08523643017	0.4022803
Cantonese-Adap	GROUND	1.08523643017	0.34324473
Cantonese-Adap	GROUND	1.08523643017	0.4150093
Cantonese-Adap	GROUND	1.08523643017	0.2954666
Cantonese-Adap	GROUND	1.08523643017	0.3306706
Cantonese-Adap	GROUND	1.08523643017	0.23147883
Cantonese-Adap	GROUND	1.08523643017	0.15106283
Cantonese-Adap	GROUND	1.08523643017	0.35880062
Cantonese-Adap	GROUND	1.08523643017	0.23283802
Cantonese-Adap	GROUND	1.08523643017	0.36917642
Cantonese-Adap	GROUND	1.08523643017	0.39827818
Cantonese-Adap	GROUND	1.08523643017	0.1335712
Cantonese-Adap	GROUND	1.08523643017	0.43523994
Cantonese-Adap	GROUND	1.08523643017	0.37929505
